time,ax,ay,az,atotal
0.011967897415161133,0.03,0.19,-0.15,0.24
0.015176057815551758,-0.13,0.27,-0.07,0.3
0.024746179580688477,-0.14,0.25,0.11,0.3
0.03479504585266113,-0.03,0.18,0.09,0.2
0.04468798637390137,-0.09,0.17,-0.03,0.19
0.05624890327453613,-0.12,0.16,-0.01,0.2
0.06600308418273926,-0.2,0.15,-0.08,0.26
0.07588005065917969,-0.16,0.07,-0.1,0.2
0.08490490913391113,0.09,0.07,-0.18,0.21
0.09593605995178223,0.19,0.03,-0.01,0.19
0.10625910758972168,0.13,0.01,0.09,0.15
0.11641597747802734,0.07,0.02,0.08,0.1
0.12612605094909668,0.05,0.05,0.02,0.07
0.13623905181884766,-0.05,0.14,0.01,0.14
0.14627814292907715,-0.12,0.11,0.14,0.21
0.1566910743713379,-0.15,0.05,0.22,0.27
0.16633105278015137,-0.06,0.05,0.14,0.16
0.17673707008361816,-0.04,0.09,-0.07,0.12
0.18653512001037598,-0.12,0.19,-0.16,0.27
0.1966111660003662,-0.12,0.21,0.04,0.24
0.20671296119689941,-0.02,0.01,0.28,0.28
0.21686911582946777,0.04,0.06,-0.1,0.12
0.2267591953277588,-0.1,0.18,-0.11,0.23
0.2370469570159912,-0.19,0.09,0.12,0.24
0.24685215950012207,-0.2,0.09,0.06,0.22
0.25699687004089355,-0.19,0.16,0.0,0.24
0.2661778926849365,-0.13,0.17,0.05,0.21
0.2761709690093994,-0.13,0.2,0.07,0.24
0.28626418113708496,-0.14,0.17,0.15,0.26
0.2964770793914795,-0.07,0.07,0.13,0.16
0.30634403228759766,-0.03,0.04,0.13,0.13
0.31668591499328613,0.02,0.05,0.04,0.06
0.32666707038879395,0.01,0.13,-0.15,0.19
0.3366401195526123,-0.01,0.17,-0.12,0.2
0.3468790054321289,0.05,0.14,-0.04,0.15
0.3569791316986084,0.01,0.09,0.01,0.09
0.36725306510925293,-0.03,0.06,0.03,0.07
0.37714099884033203,-0.02,0.15,-0.08,0.17
0.3868989944458008,-0.06,0.18,0.03,0.19
0.397136926651001,-0.07,0.09,0.09,0.14
0.407196044921875,-0.02,0.11,-0.09,0.14
0.4174520969390869,0.06,0.15,-0.14,0.21
0.4273359775543213,0.1,0.09,-0.03,0.13
0.4373791217803955,0.02,0.11,0.04,0.11
0.4482271671295166,-0.05,0.12,0.18,0.22
0.45823097229003906,0.0,0.06,0.26,0.26
0.46866488456726074,0.03,0.07,0.07,0.1
0.478381872177124,0.03,0.18,-0.21,0.27
0.4883840084075928,0.08,0.2,-0.16,0.26
0.49843716621398926,0.16,0.04,0.13,0.21
0.5079648494720459,0.12,-0.02,0.37,0.38
0.5200650691986084,-0.01,-0.11,0.55,0.56
0.5288951396942139,-0.1,-0.08,0.45,0.46
0.5387639999389648,-0.14,0.08,0.21,0.26
0.5488250255584717,-0.15,0.18,0.15,0.27
0.5589599609375,-0.32,0.21,0.22,0.44
0.5690109729766846,-0.38,0.17,0.3,0.51
0.5790059566497803,-0.29,0.11,0.14,0.34
0.5888888835906982,-0.14,0.11,-0.03,0.18
0.5992519855499268,0.01,0.1,-0.06,0.11
0.6092090606689453,-0.04,0.15,-0.06,0.16
0.6192359924316406,-0.16,0.16,0.09,0.24
0.6293818950653076,-0.24,0.11,0.13,0.29
0.6393899917602539,-0.28,0.11,0.05,0.3
0.649616003036499,-0.28,0.15,0.02,0.31
0.6594178676605225,-0.24,0.19,-0.1,0.32
0.6694650650024414,-0.19,0.21,-0.25,0.37
0.679908037185669,-0.08,0.19,-0.27,0.33
0.6894049644470215,0.0,0.14,-0.31,0.34
0.6998729705810547,0.0,0.13,-0.38,0.4
0.709805965423584,-0.01,0.11,-0.28,0.3
0.7198078632354736,-0.01,0.16,-0.18,0.24
0.7301340103149414,0.0,0.21,-0.12,0.24
0.7399380207061768,-0.03,0.16,-0.17,0.23
0.7500050067901611,-0.01,0.16,-0.4,0.43
0.7601330280303955,0.09,0.12,-0.38,0.4
0.7700588703155518,0.11,0.07,-0.21,0.24
0.7804319858551025,0.07,0.1,-0.23,0.26
0.7899520397186279,-0.04,0.21,-0.29,0.36
0.8003380298614502,-0.05,0.18,-0.16,0.24
0.8105151653289795,-0.03,0.1,-0.18,0.2
0.8206110000610352,-0.16,0.05,-0.34,0.37
0.8306019306182861,-0.22,0.09,-0.56,0.6
0.8420169353485107,-0.05,0.16,-0.72,0.73
0.8509500026702881,0.13,0.32,-0.75,0.82
0.8610100746154785,0.11,0.42,-0.35,0.55
0.870952844619751,0.05,0.21,0.11,0.24
0.8809280395507812,-0.16,0.07,0.21,0.27
0.890984058380127,-0.32,0.07,0.29,0.43
0.9004590511322021,-0.34,0.14,0.44,0.57
0.9110639095306396,-0.2,0.01,0.5,0.53
0.9211750030517578,0.17,0.0,0.08,0.18
0.9311020374298096,0.23,0.19,-0.4,0.49
0.9414689540863037,0.06,0.25,-0.24,0.35
0.9512498378753662,0.06,0.13,0.08,0.16
0.9613840579986572,0.18,-0.02,0.23,0.29
0.9713008403778076,0.2,-0.07,0.16,0.26
0.9815280437469482,0.1,0.09,0.19,0.23
0.9915640354156494,0.08,0.12,0.51,0.53
1.0014660358428955,0.02,0.04,0.64,0.64
1.0115258693695068,-0.12,0.07,0.6,0.61
1.0215771198272705,-0.09,0.01,0.57,0.57
1.0316660404205322,0.12,-0.1,0.5,0.52
1.042024850845337,0.24,-0.1,0.4,0.47
1.0518271923065186,0.11,0.02,0.21,0.23
1.0618140697479248,-0.02,0.1,0.21,0.23
1.0719048976898193,-0.06,0.17,0.1,0.2
1.081984043121338,-0.03,0.18,0.04,0.18
1.091843843460083,0.03,0.16,-0.08,0.18
1.1023271083831787,0.22,0.02,0.14,0.26
1.1121799945831299,0.13,-0.1,0.35,0.38
1.12227201461792,-0.11,0.03,0.13,0.17
1.1321539878845215,0.0,0.05,0.52,0.52
1.142038106918335,0.02,0.06,0.36,0.36
1.1525590419769287,-0.01,0.07,0.33,0.33
1.1625421047210693,0.03,0.06,0.56,0.56
1.172563076019287,0.11,0.02,0.59,0.6
1.1827151775360107,0.0,0.0,0.48,0.48
1.1924841403961182,0.05,0.01,0.46,0.46
1.2030270099639893,0.17,0.0,0.29,0.33
1.2128498554229736,0.15,0.03,0.17,0.22
1.2229070663452148,0.15,-0.03,0.25,0.29
1.2330849170684814,0.12,0.05,0.24,0.27
1.2429969310760498,0.03,0.14,0.17,0.22
1.2532780170440674,-0.02,0.18,-0.01,0.18
1.263049840927124,0.02,0.17,-0.09,0.19
1.2730510234832764,0.08,0.04,-0.09,0.12
1.283324956893921,0.06,0.06,-0.2,0.21
1.292984962463379,-0.04,0.21,-0.2,0.29
1.3039171695709229,-0.05,0.23,-0.12,0.26
1.3133819103240967,-0.05,0.29,-0.19,0.35
1.323456048965454,-0.09,0.24,-0.29,0.38
1.3335630893707275,-0.04,0.08,-0.26,0.27
1.3436129093170166,0.03,-0.01,-0.18,0.18
1.3535990715026855,0.18,0.04,-0.12,0.22
1.3639118671417236,0.11,0.2,-0.08,0.24
1.3737208843231201,-0.07,0.24,-0.04,0.25
1.3839681148529053,-0.08,0.21,-0.09,0.24
1.3936679363250732,-0.15,0.19,-0.02,0.24
1.4039490222930908,-0.12,0.14,0.04,0.18
1.4143378734588623,-0.01,0.13,-0.02,0.13
1.4240639209747314,0.04,0.11,-0.06,0.13
1.4341909885406494,0.07,0.12,-0.13,0.19
1.4441800117492676,0.01,0.13,-0.09,0.15
1.4540979862213135,-0.09,0.07,0.09,0.14
1.464644193649292,-0.1,0.05,0.08,0.13
1.4743211269378662,-0.06,0.13,-0.02,0.14
1.4844470024108887,-0.04,0.09,0.0,0.09
1.4942729473114014,0.01,0.06,-0.1,0.11
1.5040171146392822,0.05,0.09,-0.12,0.15
1.5141880512237549,0.02,0.1,-0.17,0.19
1.5238111019134521,0.0,0.12,-0.13,0.17
1.534837007522583,0.04,0.16,-0.09,0.18
1.544830083847046,0.03,0.13,0.0,0.13
1.5549180507659912,-0.04,0.1,0.17,0.2
1.565291166305542,-0.09,0.14,0.3,0.34
1.5749619007110596,-0.09,0.14,0.24,0.29
1.5849778652191162,-0.14,0.08,0.03,0.16
1.5948469638824463,-0.14,0.2,-0.13,0.27
1.6051740646362305,-0.02,0.22,0.12,0.25
1.6153690814971924,-0.02,0.13,0.2,0.23
1.6254098415374756,-0.08,0.1,0.05,0.13
1.6352479457855225,-0.14,0.1,0.01,0.17
1.6456120014190674,-0.06,0.11,-0.02,0.12
1.6556360721588135,0.02,0.15,-0.14,0.2
1.6661031246185303,-0.01,0.1,-0.05,0.11
1.6757471561431885,-0.06,0.12,-0.02,0.13
1.6857709884643555,-0.04,0.14,-0.14,0.2
1.6959269046783447,-0.06,0.19,-0.19,0.27
1.7058188915252686,-0.03,0.18,-0.11,0.21
1.7159340381622314,-0.02,0.15,-0.11,0.18
1.7258431911468506,-0.1,0.12,-0.06,0.16
1.7359859943389893,-0.15,0.09,-0.03,0.17
1.7460711002349854,-0.12,0.12,0.0,0.16
1.756072998046875,-0.15,0.18,-0.06,0.24
1.7663280963897705,-0.15,0.24,-0.08,0.29
1.776263952255249,-0.07,0.18,0.03,0.19
1.786255121231079,0.01,0.21,-0.02,0.21
1.7961030006408691,-0.02,0.13,0.19,0.23
1.806427001953125,-0.07,-0.01,0.48,0.48
1.8163909912109375,-0.13,-0.04,0.53,0.54
1.826361894607544,-0.11,-0.01,0.55,0.56
1.8357899188995361,0.05,0.04,0.37,0.37
1.8466429710388184,0.08,0.13,0.15,0.21
1.8578200340270996,0.05,0.07,0.12,0.14
