time,ax,ay,az,atotal
0.009947776794433594,0.05,0.09,-0.06,0.11
0.013924837112426758,-0.09,0.13,0.05,0.16
0.024222850799560547,-0.08,0.16,0.04,0.18
0.0350499153137207,-0.01,0.09,0.07,0.11
0.04486584663391113,0.06,0.03,0.06,0.09
0.054898738861083984,0.07,0.07,0.03,0.1
0.06566095352172852,-0.02,0.1,-0.03,0.1
0.07527494430541992,-0.2,0.15,0.0,0.25
0.0851287841796875,-0.24,0.14,0.07,0.28
0.09551692008972168,-0.12,0.09,0.01,0.15
0.10568571090698242,0.06,0.08,-0.09,0.13
0.11556577682495117,0.14,0.11,-0.15,0.23
0.12543988227844238,0.1,0.1,-0.12,0.18
0.13555693626403809,0.07,0.08,-0.05,0.11
0.14570999145507812,0.05,0.07,0.02,0.08
0.15468502044677734,0.03,0.09,0.05,0.1
0.16452503204345703,0.03,0.09,0.07,0.11
0.1748809814453125,0.05,0.04,0.14,0.15
0.1852707862854004,0.1,0.03,0.16,0.19
0.19475603103637695,0.15,0.01,0.19,0.24
0.2050619125366211,0.17,0.03,0.16,0.23
0.21613788604736328,0.11,0.08,0.11,0.17
0.22636985778808594,0.11,0.07,0.12,0.17
0.23613595962524414,0.16,0.07,0.1,0.2
0.24606990814208984,0.16,0.07,0.05,0.18
0.2564430236816406,0.12,0.07,0.08,0.16
0.26564788818359375,0.06,0.08,0.07,0.12
0.27535200119018555,0.04,0.11,0.02,0.11
0.28549885749816895,0.06,0.11,-0.03,0.12
0.29570579528808594,0.09,0.09,-0.02,0.12
0.3058919906616211,0.1,0.1,-0.03,0.14
0.3156709671020508,0.02,0.1,-0.01,0.1
0.32639598846435547,0.0,0.1,-0.01,0.1
0.33730483055114746,0.06,0.08,-0.02,0.1
0.3460097312927246,0.1,0.06,-0.02,0.11
0.35640692710876465,0.06,0.07,0.01,0.09
0.36623096466064453,-0.03,0.08,-0.01,0.08
0.3760058879852295,-0.1,0.11,0.01,0.14
0.3860177993774414,-0.04,0.07,0.04,0.09
0.39664292335510254,0.05,0.1,0.0,0.11
0.4059629440307617,0.05,0.09,-0.02,0.1
0.4172358512878418,0.03,0.08,0.01,0.08
0.4272758960723877,0.02,0.08,0.03,0.08
0.43751001358032227,0.0,0.07,0.05,0.08
0.4471879005432129,-0.05,0.11,0.04,0.12
0.457273006439209,-0.1,0.13,0.01,0.16
0.4673290252685547,-0.14,0.11,-0.04,0.18
0.4777250289916992,-0.15,0.13,-0.02,0.19
0.4872608184814453,-0.13,0.11,0.1,0.19
0.4976367950439453,-0.05,0.03,0.14,0.15
0.5076127052307129,0.02,0.08,0.03,0.08
0.5177438259124756,-0.09,0.16,0.02,0.18
0.5277259349822998,-0.17,0.14,0.05,0.22
0.5377688407897949,-0.15,0.13,0.01,0.19
0.5477709770202637,-0.11,0.11,-0.01,0.15
0.5579400062561035,-0.09,0.08,-0.05,0.13
0.5682940483093262,-0.07,0.09,-0.07,0.13
0.5780477523803711,-0.03,0.08,-0.04,0.09
0.5880527496337891,-0.02,0.09,-0.01,0.09
0.598179817199707,0.0,0.1,0.01,0.1
0.6084928512573242,0.01,0.09,-0.01,0.09
0.6184287071228027,-0.01,0.08,-0.04,0.09
0.628389835357666,0.01,0.08,-0.06,0.1
0.6383979320526123,0.06,0.09,-0.05,0.11
0.648749828338623,0.08,0.1,-0.12,0.17
0.6585328578948975,0.09,0.09,-0.16,0.2
0.6686220169067383,0.1,0.11,-0.2,0.24
0.6786558628082275,0.08,0.11,-0.2,0.24
0.6889610290527344,0.12,0.09,-0.14,0.2
0.6988019943237305,0.08,0.1,-0.12,0.17
0.7088727951049805,-0.01,0.1,-0.11,0.14
0.7189908027648926,-0.02,0.12,-0.11,0.16
0.7291688919067383,-0.05,0.13,-0.07,0.15
0.739055871963501,-0.05,0.11,-0.05,0.13
0.7493100166320801,0.0,0.1,-0.07,0.12
0.7590827941894531,-0.02,0.1,0.01,0.1
0.7692780494689941,-0.02,0.08,0.03,0.08
0.7794878482818604,-0.01,0.1,0.03,0.1
0.7893118858337402,-0.03,0.08,0.12,0.14
0.7995829582214355,-0.08,0.07,0.16,0.19
0.8097057342529297,-0.07,0.11,0.07,0.14
0.8199198246002197,0.01,0.09,0.09,0.12
0.829679012298584,0.03,0.03,0.13,0.13
0.8396167755126953,0.03,0.06,0.1,0.12
0.8499307632446289,0.08,0.08,0.04,0.12
0.8602008819580078,0.06,0.1,0.05,0.12
0.8698797225952148,-0.01,0.1,0.09,0.13
0.8798828125,0.01,0.11,0.03,0.11
0.8899388313293457,0.05,0.08,0.0,0.09
0.9002947807312012,0.1,0.09,-0.03,0.13
0.9099838733673096,0.07,0.09,-0.04,0.12
0.9201617240905762,0.03,0.07,-0.02,0.07
0.93023681640625,0.03,0.09,-0.04,0.1
0.9405250549316406,0.11,0.12,-0.1,0.19
0.9504358768463135,0.1,0.12,-0.08,0.17
0.9604778289794922,0.06,0.05,0.02,0.08
0.9704728126525879,0.05,0.02,0.04,0.06
0.9806547164916992,0.0,0.07,0.01,0.07
0.9905378818511963,0.0,0.07,0.04,0.08
1.000546932220459,0.03,0.07,0.05,0.09
1.0111379623413086,0.08,0.1,-0.03,0.13
1.0211708545684814,0.07,0.13,-0.08,0.16
1.0307817459106445,0.04,0.09,-0.03,0.1
1.0408029556274414,0.05,0.07,0.04,0.09
1.0498557090759277,0.03,0.07,0.04,0.08
1.0613558292388916,0.02,0.1,0.03,0.1
1.071485996246338,0.02,0.14,0.0,0.14
1.0813438892364502,0.03,0.11,-0.01,0.11
1.0913379192352295,0.07,0.06,0.03,0.09
1.1015067100524902,0.04,0.08,0.01,0.09
