time,ax,ay,az,atotal
0.010741949081420898,-0.09,0.11,-0.03,0.14
0.015412092208862305,0.01,0.11,0.12,0.16
0.02530503273010254,0.2,0.08,-0.05,0.22
0.03648209571838379,0.05,0.13,-0.23,0.26
0.04620099067687988,0.12,0.1,-0.03,0.15
0.05671191215515137,0.22,0.1,-0.11,0.26
0.0665738582611084,0.1,0.09,-0.14,0.19
0.07637500762939453,0.07,0.08,0.0,0.1
0.08639097213745117,0.09,0.08,0.05,0.13
0.09775185585021973,0.06,0.07,0.0,0.09
0.10562014579772949,0.06,0.11,-0.1,0.16
0.1162569522857666,0.07,0.11,-0.18,0.22
0.12662696838378906,0.09,0.08,-0.09,0.15
0.13626313209533691,0.09,0.12,-0.09,0.17
0.14709210395812988,0.0,0.11,-0.04,0.11
0.15692996978759766,0.0,0.12,0.0,0.12
0.1670670509338379,0.04,0.15,0.03,0.15
0.17635297775268555,0.0,0.15,0.02,0.15
0.18631291389465332,0.01,0.11,0.02,0.11
0.19677400588989258,0.02,0.11,0.01,0.11
0.20637202262878418,0.0,0.12,0.05,0.13
0.21644902229309082,-0.03,0.08,0.07,0.11
0.22645902633666992,-0.07,0.05,0.17,0.19
0.23642301559448242,-0.09,0.1,0.16,0.2
0.24688315391540527,-0.1,0.17,-0.01,0.19
0.2566258907318115,0.01,0.1,0.11,0.14
0.26653599739074707,0.01,0.04,0.26,0.26
0.2768580913543701,-0.12,0.1,0.18,0.23
0.2868058681488037,-0.06,0.09,0.13,0.16
0.29725098609924316,0.02,0.07,0.04,0.08
0.3068568706512451,-0.02,0.08,-0.01,0.08
0.3169119358062744,-0.01,0.07,0.0,0.07
0.327070951461792,0.01,0.09,0.04,0.09
0.33701395988464355,-0.02,0.1,0.14,0.17
0.34747910499572754,-0.05,0.08,0.18,0.2
0.357097864151001,0.08,0.03,0.22,0.23
0.36716389656066895,0.05,0.05,-0.03,0.07
0.37720203399658203,-0.08,0.08,-0.05,0.12
0.38744497299194336,0.12,0.05,0.15,0.19
0.3973548412322998,0.27,0.09,-0.03,0.28
0.4075591564178467,0.16,0.11,-0.13,0.23
0.4185760021209717,0.14,0.12,-0.02,0.18
0.4286458492279053,0.13,0.08,-0.01,0.15
0.43854308128356934,0.1,0.06,0.03,0.12
0.4487588405609131,0.11,0.07,0.03,0.13
0.45900797843933105,0.03,0.09,-0.06,0.11
0.46877408027648926,0.1,0.09,-0.05,0.14
0.478834867477417,0.17,0.12,-0.04,0.21
0.48883986473083496,0.09,0.12,-0.09,0.17
0.4991610050201416,0.14,0.11,-0.1,0.2
0.5093939304351807,0.12,0.06,0.0,0.13
0.5190951824188232,-0.03,0.08,0.01,0.08
0.5292041301727295,0.02,0.1,-0.04,0.1
0.5390729904174805,-0.03,0.05,0.07,0.09
0.5494239330291748,-0.06,0.09,0.06,0.12
0.5596339702606201,-0.14,0.12,0.04,0.18
0.5693600177764893,-0.01,0.11,0.07,0.13
0.5793240070343018,-0.04,0.05,0.17,0.18
0.5895030498504639,-0.12,0.05,0.23,0.26
0.5996191501617432,-0.1,0.1,0.22,0.26
0.609997034072876,-0.08,0.12,0.23,0.27
0.6196379661560059,-0.12,0.12,0.21,0.26
0.6297380924224854,-0.14,0.1,0.19,0.25
0.639599084854126,-0.06,0.07,0.12,0.15
0.6500251293182373,0.0,0.04,0.08,0.08
0.6601340770721436,-0.01,0.1,0.08,0.12
0.6699888706207275,-0.05,0.08,0.07,0.11
0.6799540519714355,0.03,0.09,0.03,0.09
0.690093994140625,0.05,0.11,-0.02,0.12
0.7001950740814209,0.02,0.1,-0.06,0.11
0.7101850509643555,0.05,0.09,-0.08,0.13
0.7202739715576172,0.05,0.11,-0.11,0.16
0.7303240299224854,0.01,0.12,-0.08,0.14
0.7401590347290039,-0.03,0.11,-0.01,0.11
0.7504990100860596,-0.02,0.09,0.02,0.09
0.7612740993499756,-0.02,0.11,-0.01,0.11
0.7709729671478271,0.0,0.13,-0.04,0.13
0.7806730270385742,0.02,0.12,-0.06,0.13
0.7906930446624756,0.0,0.11,-0.05,0.12
0.8007791042327881,0.01,0.13,-0.01,0.13
0.8107850551605225,0.0,0.12,-0.02,0.12
0.821152925491333,-0.03,0.12,-0.05,0.13
0.8310768604278564,-0.01,0.17,-0.01,0.17
0.840839147567749,0.06,0.12,0.01,0.13
0.8510749340057373,0.04,0.08,-0.03,0.09
0.8610639572143555,0.01,0.08,0.02,0.08
0.8715121746063232,-0.02,0.05,0.04,0.06
0.8812029361724854,-0.01,0.05,0.1,0.11
0.8911700248718262,0.04,0.07,0.11,0.13
0.9013898372650146,0.01,0.09,-0.01,0.09
0.911553144454956,0.02,0.14,-0.16,0.21
0.9219510555267334,0.13,0.11,-0.1,0.19
0.9317359924316406,0.1,0.12,-0.03,0.15
0.9416689872741699,-0.02,0.08,0.03,0.08
0.9519500732421875,0.0,0.07,0.07,0.09
0.961737871170044,0.03,0.1,0.0,0.1
0.9723670482635498,0.06,0.11,-0.02,0.12
0.981889009475708,0.09,0.09,-0.05,0.13
0.9919588565826416,0.04,0.09,-0.08,0.12
1.0019869804382324,0.05,0.09,-0.08,0.13
1.0119900703430176,0.14,0.12,-0.11,0.21
1.0221898555755615,0.14,0.13,-0.18,0.26
1.0321600437164307,0.13,0.11,-0.15,0.22
1.042557954788208,0.14,0.09,-0.07,0.18
1.0522880554199219,0.09,0.1,-0.09,0.16
1.0625011920928955,0.11,0.1,-0.18,0.23
1.0724470615386963,0.13,0.13,-0.12,0.21
1.0822608470916748,0.04,0.14,0.03,0.14
1.0918419361114502,-0.06,0.1,0.04,0.12
1.1016390323638916,0.0,0.11,-0.14,0.17
1.1126830577850342,0.08,0.15,-0.21,0.27
1.1227681636810303,0.02,0.11,-0.1,0.15
1.1325891017913818,-0.07,0.09,-0.1,0.15
1.1426429748535156,-0.09,0.06,-0.02,0.1
1.1528570652008057,-0.08,0.05,0.15,0.17
1.1629951000213623,-0.05,0.05,0.17,0.18
1.173034906387329,-0.03,0.05,0.2,0.2
1.1836440563201904,-0.03,0.08,0.23,0.24
1.1930811405181885,-0.09,0.1,0.21,0.24
1.2032668590545654,-0.1,0.1,0.21,0.25
1.213257074356079,-0.05,0.03,0.35,0.35
1.2232439517974854,-0.02,0.01,0.47,0.47
1.2334280014038086,-0.11,0.05,0.42,0.43
1.243157148361206,-0.13,0.04,0.43,0.45
1.2534258365631104,-0.06,0.06,0.39,0.39
1.2635729312896729,-0.06,0.05,0.34,0.34
1.2735800743103027,-0.08,0.05,0.24,0.25
1.283825159072876,-0.06,0.09,0.12,0.16
1.2936809062957764,0.0,0.05,0.14,0.14
1.303704023361206,0.01,0.0,0.21,0.21
1.3137710094451904,0.01,0.05,0.14,0.14
1.32389497756958,0.01,0.13,0.04,0.13
1.3340089321136475,0.06,0.13,-0.02,0.14
1.3441059589385986,0.09,0.11,-0.06,0.15
1.3540408611297607,0.02,0.11,-0.07,0.13
1.364253044128418,-0.01,0.08,-0.06,0.1
1.3742048740386963,0.05,0.07,-0.01,0.08
