left,right
0.5250000000000004,1.0259999999999998
0.5649999999999995,0.8450000000000006
0.7210000000000001,0.7789999999999999
0.6240000000000006,0.7349999999999994
0.6349999999999998,0.9529999999999994
0.07000000000000028,0.7989999999999995
0.5289999999999999,0.11500000000000199
0.49099999999999966,1.0169999999999995
0.46300000000000097,0.907
0.5609999999999999,1.001999999999999
0.5800000000000018,0.8279999999999994
0.5130000000000017,0.9669999999999987
0.5500000000000007,0.8559999999999981
0.6630000000000003,0.852999999999998
0.6039999999999992,0.8130000000000024
0.5,0.995000000000001
0.5850000000000009,0.8889999999999993
0.10099999999999909,0.8200000000000003
0.45000000000000284,0.14499999999999602
0.5120000000000005,1.0989999999999966
0.632000000000005,0.8320000000000007
0.8089999999999975,0.6589999999999989
0.24799999999999756,0.5500000000000043
0.6060000000000016,0.07699999999999818
0.2080000000000055,0.357999999999997
0.9699999999999989,0.30799999999999983
0.21800000000000352,0.6899999999999977
0.5790000000000006,0.07299999999999329
0.7199999999999989,0.9200000000000017
0.6649999999999991,0.9690000000000012
0.12100000000000222,0.7920000000000016
0.5050000000000026,0.37999999999999545
0.8469999999999942,0.8370000000000033
0.6659999999999968,0.7600000000000051
0.0659999999999954,0.0870000000000033
0.6240000000000023,0.6589999999999989
0.4799999999999969,1.0350000000000037
0.615000000000002,1.0150000000000006
0.6069999999999993,0.75
0.625,0.9349999999999952
0.7079999999999984,0.8030000000000044
0.7190000000000012,1.0700000000000003
0.5510000000000019,1.0009999999999977
0.703000000000003,0.8370000000000033
0.8149999999999977,0.789999999999992
0.18599999999999284,0.909000000000006
0.4969999999999999,0.12400000000000944
0.6739999999999924,0.9339999999999975
,0.9950000000000045
