time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007000,0.8263,-0.0241,-3.6850,3.777
0.008000,1.0512,0.4549,-3.3506,3.541
0.009000,1.2890,0.9617,-2.8525,3.275
0.010000,1.4656,1.4253,-2.0912,2.924
0.010000,1.6502,1.8658,-1.2334,2.780
0.011000,2.0020,1.9277,-0.5313,2.830
0.011000,2.4730,1.4494,-0.1434,2.870
0.016000,2.7604,0.9030,0.0325,2.904
0.020000,2.6781,0.6728,0.1737,2.767
0.025000,2.2650,0.8272,0.2541,2.425
0.036000,1.7058,1.1934,0.2663,2.099
0.037000,1.0289,1.5866,0.1840,1.900
0.039000,0.3349,1.9184,-0.0005,1.947
0.044000,-0.2657,2.1129,-0.2207,2.141
0.049000,-0.7814,2.2015,-0.4507,2.379
0.055000,-1.2163,2.2418,-0.5881,2.617
0.059000,-1.5813,2.1312,-0.7866,2.768
0.064000,-1.7629,2.0686,-0.9698,2.886
0.070000,-1.8455,2.0969,-1.1499,3.021
0.075000,-1.8397,2.0493,-1.3945,3.087
0.079000,-1.7955,2.0794,-1.6633,3.212
0.083000,-1.6123,2.0601,-1.7402,3.142
0.088000,-1.3119,2.0383,-1.9063,3.084
0.093000,-0.8615,2.0029,-2.0778,3.012
0.098000,-0.4276,1.9259,-2.1904,2.948
0.102000,-0.0600,1.8486,-2.0596,2.768
0.107000,0.2389,1.7278,-2.1300,2.753
0.112000,0.4560,1.5569,-2.3464,2.853
0.118000,0.5757,1.3320,-2.3889,2.795
0.122000,0.6486,1.1439,-2.2266,2.586
0.127000,0.6188,1.0928,-1.9983,2.360
0.132000,0.4546,1.1343,-1.7295,2.118
0.137000,0.2041,1.2931,-1.4221,1.933
0.141000,-0.0106,1.5588,-1.1667,1.947
0.149000,-0.0680,1.9491,-0.9366,2.164
0.151000,0.0776,2.2355,-0.7983,2.375
0.156000,0.2325,2.3767,-0.7251,2.496
0.161000,0.4164,2.5562,-0.6452,2.669
0.166000,0.6986,2.8551,-0.5635,2.993
0.171000,1.1075,2.7981,-0.6856,3.086
0.175000,1.3444,2.4770,-0.9330,2.969
0.180000,1.5442,2.0917,-1.2893,2.902
0.185000,1.6989,1.8986,-1.5825,2.999
0.190000,1.8066,1.9438,-1.8252,3.221
0.195000,2.0754,1.9773,-2.1522,3.585
0.200000,2.4335,1.9031,-2.4207,3.925
0.205000,2.7217,1.7175,-2.4663,4.055
0.209000,2.7140,1.4385,-2.3036,3.840
0.215000,2.5949,1.1356,-1.8299,3.372
0.219000,2.5217,1.1709,-1.2788,3.060
0.224000,2.4072,1.1984,-0.9297,2.845
0.229000,2.2819,0.9196,-0.8524,2.604
0.234000,2.1247,0.7055,-0.4589,2.285
0.239000,1.9568,0.6973,0.1613,2.084
0.243000,1.7411,0.8866,0.6924,2.073
0.249000,1.5380,1.0692,0.8547,2.059
0.253000,1.4099,1.1002,1.0204,2.059
0.258000,1.2904,1.1003,1.0281,1.983
0.265000,1.1364,1.2541,0.6741,1.822
0.268000,0.9059,1.5731,0.0472,1.816
0.273000,0.8046,1.9260,-0.6661,2.191
0.278000,0.8591,2.1402,-1.2494,2.623
0.283000,1.0796,2.1628,-1.6349,2.918
0.287000,1.4679,1.9573,-1.7494,3.008
0.292000,1.8434,1.5819,-1.3537,2.781
0.299000,2.2401,1.1288,-0.5127,2.560
0.302000,2.7827,0.5892,0.5294,2.893
0.307000,3.2912,-0.1056,2.1198,3.916
0.312000,3.0794,-0.4276,4.2139,5.237
0.317000,2.4944,-0.9456,5.2830,5.918
0.321000,1.8599,-1.6943,5.2474,5.819
0.326000,1.3294,-2.1744,5.0980,5.700
0.331000,0.9128,-2.2766,5.0814,5.642
0.338000,0.5922,-2.0677,5.1577,5.588
0.341000,0.4186,-1.8573,5.2546,5.589
0.349000,0.2363,-1.4387,5.1693,5.371
0.358000,0.0794,-0.8206,4.8829,4.952
0.359000,0.0357,-0.2481,4.4532,4.460
0.360000,0.4047,0.1548,3.9292,3.953
0.365000,0.9682,0.4936,3.2859,3.461
0.370000,1.6410,0.6396,2.4027,2.979
0.375000,2.4756,0.5975,2.4964,3.566
0.380000,3.2056,0.5193,2.8649,4.330
0.385000,3.4666,0.3496,2.4324,4.249
0.389000,3.3253,0.0947,1.5538,3.672
0.394000,2.9171,-0.1897,0.8255,3.038
0.399000,2.3362,-0.4963,0.9005,2.552
0.404000,1.7837,-0.7689,0.9407,2.158
0.408000,1.6241,-0.9699,0.5167,1.961
0.414000,1.5572,-1.3547,0.3176,2.088
0.419000,1.2412,-1.8438,0.4192,2.262
0.423000,0.8773,-2.3839,0.5120,2.591
0.428000,0.5650,-2.8047,0.6523,2.935
0.433000,0.1703,-3.1377,0.8164,3.247
0.438000,-0.3101,-3.3930,0.8801,3.519
0.443000,-0.8803,-3.3926,0.9211,3.624
0.448000,-1.4441,-3.2697,0.9432,3.697
0.452000,-1.8790,-3.0046,0.9693,3.674
0.458000,-2.1090,-2.6877,0.9748,3.553
0.463000,-2.1755,-2.3542,0.7962,3.303
0.467000,-2.1038,-2.0342,0.5329,2.975
0.472000,-1.8861,-1.7474,0.1069,2.573
0.477000,-1.6318,-1.4703,-0.3667,2.227
0.482000,-1.3609,-1.2245,-0.8399,2.014
0.487000,-1.1775,-0.9616,-1.2677,1.980
0.491000,-1.0333,-0.7574,-1.6175,2.063
0.496000,-0.9168,-0.5865,-1.8663,2.160
0.502000,-0.8556,-0.4293,-1.8881,2.117
0.506000,-0.8537,-0.3208,-1.7364,1.961
0.511000,-0.8556,-0.2125,-1.3903,1.646
0.516000,-0.7918,-0.1876,-1.0225,1.307
0.522000,-0.6495,-0.2582,-0.7264,1.008
0.526000,-0.6394,-0.3142,-0.4589,0.847
0.532000,-0.7763,-0.3403,-0.1475,0.860
0.537000,-0.9311,-0.3087,0.1965,1.000
0.541000,-1.0259,-0.2783,0.3422,1.117
0.545000,-1.1951,-0.2735,0.2376,1.249
0.550000,-1.4261,-0.2872,-0.1359,1.461
0.556000,-1.3701,-0.2780,-0.3244,1.435
0.562000,-1.1449,-0.1623,-0.3113,1.197
0.574000,-0.9497,0.0000,-0.4790,1.064
0.575000,-0.9427,0.1560,-0.7648,1.224
0.576000,-1.0395,0.2363,-0.9392,1.421
0.580000,-1.2374,0.2675,-0.9498,1.583
0.584000,-1.5389,0.3091,-1.0357,1.881
0.590000,-1.9776,0.2990,-1.1179,2.291
0.594000,-2.3907,0.2367,-1.0935,2.640
0.600000,-2.6535,0.0936,-1.1011,2.874
0.603000,-2.9272,-0.0417,-1.0643,3.115
0.610000,-2.9806,-0.1697,-0.8538,3.105
0.614000,-2.5843,-0.4004,-0.6968,2.706
0.618000,-2.1030,-0.5781,-0.7535,2.307
0.623000,-1.7047,-0.7672,-0.9832,2.112
0.628000,-1.3954,-0.9171,-1.3335,2.137
0.634000,-1.2701,-0.9389,-1.6947,2.317
0.638000,-1.3967,-0.8274,-2.0888,2.645
0.642000,-1.7593,-0.5311,-2.5142,3.114
0.658000,-1.9391,-0.3675,-2.7300,3.369
0.660000,-1.9132,-0.4125,-2.8560,3.462
0.663000,-1.9366,-0.5440,-3.1407,3.730
0.691000,-1.9555,-0.6476,-3.3924,3.969
0.693000,-1.9981,-0.5947,-3.4292,4.013
0.694000,-2.0970,-0.5997,-3.2695,3.930
0.694000,-2.3631,-1.0197,-3.0441,3.986
0.695000,-1.8834,-0.5224,-3.1770,3.730
0.696000,-1.1564,0.0063,-2.8213,3.049
0.697000,-1.6392,0.3538,-2.6494,3.135
0.698000,-1.7487,0.2104,-2.9646,3.448
0.703000,-1.4980,-0.0070,-3.3173,3.640
0.706000,-1.3223,-0.1476,-3.3851,3.637
0.711000,-1.3707,-0.1763,-3.1866,3.473
0.715000,-1.6828,-0.0821,-2.9149,3.367
0.721000,-2.0094,-0.2796,-2.8152,3.470
0.726000,-2.3651,-0.6363,-2.7368,3.673
0.730000,-2.7756,-0.9730,-2.6483,3.958
0.735000,-3.1201,-1.1870,-2.8073,4.362
0.740000,-3.2044,-1.5080,-3.1529,4.742
0.744000,-3.2834,-1.9185,-3.6638,5.281
0.750000,-3.4521,-2.2054,-4.2709,5.918
0.754000,-3.6182,-2.3628,-4.8226,6.475
0.759000,-3.6196,-2.3759,-5.1910,6.760
0.788000,-3.5427,-2.2307,-5.5243,6.931
0.789000,-3.4374,-2.0319,-5.7345,6.988
0.790000,-3.2254,-1.9461,-5.8194,6.932
0.791000,-3.0325,-2.0685,-5.8213,6.882
0.791000,-2.9429,-2.3189,-5.8079,6.912
0.791000,-3.0066,-2.4677,-5.9839,7.137
0.794000,-3.2088,-2.5243,-6.3172,7.522
0.801000,-3.2090,-2.7254,-6.7175,7.928
0.803000,-2.7733,-3.0651,-7.0149,8.142
0.808000,-2.2024,-3.3953,-7.2008,8.260
0.812000,-1.8215,-3.6251,-7.2337,8.294
0.818000,-1.7070,-3.7571,-7.1003,8.212
0.822000,-1.8734,-3.8203,-6.6195,7.869
0.827000,-2.1182,-3.9248,-6.2558,7.683
0.832000,-2.1429,-4.0525,-5.5599,7.206
0.837000,-2.2366,-4.3376,-4.0985,6.373
0.842000,-2.1481,-4.5724,-3.4089,6.094
0.858000,-1.8335,-4.6861,-2.9870,5.852
0.860000,-1.4329,-4.7820,-2.3681,5.525
0.865000,-0.8125,-4.9184,-1.8947,5.333
0.867000,-0.1180,-5.0388,-1.9434,5.402
0.869000,0.4111,-5.0952,-2.0803,5.519
0.879000,0.4644,-5.3237,-2.2529,5.799
0.879000,0.4785,-5.8517,-2.1131,6.240
0.887000,0.3809,-6.3914,-2.0862,6.734
0.888000,-0.0414,-6.6241,-1.9671,6.910
0.891000,-0.8069,-6.5270,-1.4814,6.741
0.896000,-1.5250,-6.2954,-0.6877,6.514
0.900000,-1.6785,-6.6521,-0.3515,6.870
0.905000,-1.6292,-7.6313,-0.7434,7.839
0.909000,-1.5251,-8.3592,-1.6080,8.648
0.914000,-0.7399,-8.4455,-2.5657,8.858
0.919000,0.0182,-7.7988,-3.5030,8.549
0.924000,0.8554,-7.2383,-4.1734,8.399
0.929000,1.9032,-7.0114,-4.7794,8.696
0.934000,3.1195,-6.9791,-5.3228,9.315
0.939000,4.3605,-6.9232,-5.2858,9.741
0.945000,5.5380,-6.8086,-4.8708,10.037
0.950000,7.1934,-6.7275,-3.9292,10.604
0.953000,9.0220,-6.0863,-2.7053,11.214
0.959000,10.4651,-5.2837,-1.8428,11.867
0.963000,11.0862,-4.7700,-1.6001,12.174
0.991000,10.9983,-4.5049,-1.5713,11.989
0.992000,10.1387,-4.3255,-1.3935,11.111
0.993000,8.8929,-4.3679,-0.8757,9.946
0.993000,7.3728,-4.4525,-0.1932,8.615
0.994000,5.8615,-4.7033,0.3512,7.523
0.994000,4.9016,-5.0774,0.7921,7.102
1.000000,4.2073,-5.2953,1.2155,6.872
1.003000,3.4482,-5.4175,1.5356,6.603
1.007000,2.8263,-5.4768,1.6636,6.384
1.012000,2.3893,-5.4699,1.5327,6.163
1.018000,2.2504,-5.5555,1.0874,6.092
1.023000,2.1822,-5.6589,0.8038,6.118
1.026000,1.9998,-5.7707,0.7379,6.152
1.031000,1.7606,-5.7681,0.7075,6.072
1.036000,1.7665,-5.8163,0.8881,6.143
1.042000,2.2349,-5.7832,1.3846,6.353
1.045000,3.1664,-5.6873,1.9694,6.801
1.051000,4.1521,-5.5273,2.5594,7.372
1.055000,4.8868,-5.3419,2.9761,7.828
1.060000,5.2224,-5.1439,3.3096,8.043
1.067000,5.1547,-4.9395,3.4086,7.911
1.070000,5.2547,-4.8441,3.4963,7.956
1.075000,5.4904,-4.7380,3.7537,8.166
1.080000,5.6081,-4.4621,4.2499,8.332
1.102000,5.8562,-4.1298,4.9150,8.689
1.103000,5.9573,-3.8087,5.3464,8.864
1.103000,5.6772,-3.4639,5.3724,8.549
1.103000,5.3151,-3.2191,5.0501,8.007
1.104000,5.0837,-3.1624,4.6119,7.557
1.109000,4.8158,-3.0080,4.1540,7.035
1.115000,4.5954,-2.6612,3.7039,6.474
1.118000,4.5876,-2.2752,3.1787,6.027
1.124000,4.8021,-1.9139,2.6934,5.829
1.129000,4.9369,-1.4999,2.2270,5.620
1.133000,5.2717,-1.2313,2.0115,5.775
1.139000,5.7986,-0.8798,2.1431,6.244
1.143000,6.4480,-0.4890,2.2514,6.847
1.150000,7.0225,-0.1775,2.2742,7.384
1.157000,7.6006,0.0614,2.3120,7.945
1.158000,7.9611,0.5179,2.1060,8.251
1.163000,8.1107,0.8813,1.9544,8.389
1.180000,7.8884,1.3420,2.0567,8.262
1.181000,7.2679,1.8617,2.1736,7.811
1.181000,6.6614,2.2424,2.1964,7.364
1.182000,6.0860,2.7035,2.0926,6.980
1.187000,5.2822,2.9968,1.8073,6.336
1.192000,4.6561,3.1823,1.4320,5.819
1.197000,4.6216,3.5144,0.9162,5.878
1.204000,4.6261,3.6577,0.6276,5.931
1.206000,4.6386,3.7459,0.3776,5.974
1.210000,4.8066,3.8515,0.0798,6.160
1.217000,4.9510,4.1110,-0.0883,6.436
1.220000,5.1267,4.2499,-0.0593,6.659
1.225000,5.3076,4.3025,0.2400,6.837
1.230000,5.5624,4.4309,0.7992,7.156
1.235000,5.8842,4.8128,1.2921,7.711
1.240000,6.3522,5.2075,1.6684,8.382
1.245000,6.5416,5.5499,1.9370,8.795
1.250000,6.4102,5.7904,2.0315,8.874
1.255000,6.4250,6.0307,2.0292,9.042
1.260000,6.6717,6.3016,1.8796,9.368
1.279000,7.2120,6.6886,1.6138,9.968
1.280000,7.5612,7.0886,1.4178,10.461
1.280000,7.8525,7.2969,1.4237,10.814
1.280000,8.0606,7.4335,1.2299,11.034
1.286000,8.1344,7.3225,0.8118,10.975
1.289000,8.0626,6.9711,0.4821,10.669
1.294000,7.7836,6.6242,0.4569,10.231
1.298000,7.5256,6.3053,0.9197,9.861
1.304000,7.4033,6.1397,1.8142,9.788
1.308000,7.3730,6.1519,2.9305,10.040
1.313000,7.5593,6.3419,3.9210,10.618
1.318000,7.9428,6.6522,4.7536,11.399
1.323000,8.4460,6.9669,5.3142,12.170
1.327000,9.0443,7.1846,5.5921,12.833
1.333000,9.5731,7.1813,5.5406,13.188
1.340000,9.8052,7.0622,5.3124,13.200
1.342000,9.8961,6.8941,5.0716,13.084
1.347000,10.0848,6.6747,4.8204,13.019
1.359000,10.2502,6.4383,4.6309,12.960
1.360000,10.2961,6.2174,4.5567,12.862
1.362000,10.1691,5.9967,4.6196,12.677
1.383000,9.8906,5.6924,4.7797,12.372
1.384000,9.4080,5.3710,4.9259,11.901
1.384000,8.7938,5.0380,5.0599,11.328
1.384000,8.1448,4.6733,5.1563,10.713
1.387000,7.4502,4.3453,5.1657,10.053
1.393000,6.8355,4.0146,4.9158,9.328
1.396000,6.2411,3.8251,4.8932,8.805
1.400000,5.7127,3.6955,5.1447,8.530
1.406000,5.0418,3.7017,5.2578,8.171
1.410000,4.3361,3.7334,5.3469,7.831
1.415000,3.8085,3.7453,5.6767,7.795
1.423000,3.4970,3.7017,6.0949,7.942
1.425000,3.0928,3.6431,6.3851,7.975
1.430000,2.7644,3.4848,6.6595,8.008
1.435000,2.5258,3.1265,6.8809,7.969
1.439000,2.0126,2.9637,6.8538,7.734
1.444000,1.7626,2.7881,6.9768,7.717
1.451000,1.3729,2.5861,7.0834,7.665
1.454000,0.3052,2.2704,5.2939,5.768
1.459000,-1.2111,1.9523,1.6975,2.857
1.464000,-1.3530,2.3692,2.5002,3.701
1.473000,-0.5526,2.5091,4.8472,5.486
1.474000,-0.3147,1.9875,5.0448,5.431
1.478000,-0.4540,1.8311,5.1053,5.443
1.483000,-0.8519,1.9737,5.3955,5.808
1.488000,-1.0702,2.2651,5.5349,6.076
1.493000,-1.1130,2.5707,5.3735,6.060
1.498000,-1.0258,2.6705,4.8295,5.613
1.503000,-1.0076,2.7411,4.0695,5.009
1.507000,-0.9943,2.8532,3.4627,4.596
1.512000,-0.7200,2.8402,3.2343,4.364
1.517000,-0.3766,2.5915,3.2731,4.192
1.523000,-0.2198,2.3152,3.3485,4.077
1.527000,-0.1849,2.1019,3.4814,4.071
1.533000,-0.1819,1.9107,3.5964,4.077
1.538000,-0.1865,1.9431,3.7165,4.198
1.542000,-0.0163,1.9968,3.6917,4.197
1.546000,0.4836,1.8877,3.5883,4.083
1.552000,1.1647,1.6163,3.5641,4.083
1.558000,1.8828,1.3543,3.8083,4.459
1.561000,2.4657,1.1446,4.2379,5.035
1.576000,2.7961,1.0179,4.5828,5.464
1.578000,2.9959,0.7138,4.3856,5.359
1.578000,3.1624,0.0429,4.2594,5.305
1.603000,3.1420,-0.4825,4.3625,5.398
1.604000,3.1160,-0.6063,4.5962,5.586
1.604000,3.0143,-0.6923,4.7888,5.701
1.604000,2.4812,-0.7032,4.8505,5.493
1.605000,1.8002,-0.6859,4.7869,5.160
1.605000,1.5271,-0.8332,4.6920,5.004
1.610000,1.6210,-0.9739,4.7872,5.147
1.614000,1.7687,-0.9096,4.8800,5.270
1.619000,1.9867,-1.0588,4.9714,5.457
1.625000,2.0762,-1.2473,4.9681,5.527
1.629000,2.1635,-1.1537,4.9250,5.502
1.634000,2.3516,-0.9833,4.8970,5.521
1.639000,2.7426,-1.0382,4.8913,5.703
1.643000,3.2427,-1.3453,4.9383,6.059
1.651000,3.5168,-1.5623,5.0956,6.385
1.653000,3.4771,-1.7917,5.1406,6.460
1.658000,3.1292,-1.9196,4.8641,6.094
1.663000,2.7395,-2.0793,4.5035,5.667
1.686000,2.5115,-2.2369,4.1630,5.352
1.687000,2.3383,-2.2449,3.7957,4.991
1.687000,2.3179,-2.5559,3.4583,4.885
1.688000,2.3042,-2.9123,2.8707,4.694
1.688000,2.4807,-3.3937,2.5960,4.941
1.692000,2.4762,-3.7717,2.7106,5.264
1.697000,2.1476,-4.0003,2.7033,5.284
1.702000,1.6888,-4.1779,2.8934,5.355
1.707000,1.2148,-4.3929,3.2477,5.597
1.712000,0.9171,-4.7584,3.5200,5.989
1.716000,0.8121,-5.1666,3.8238,6.479
1.722000,0.6487,-5.3335,4.1068,6.763
1.726000,0.5820,-5.4859,4.3278,7.012
1.731000,0.5113,-5.6793,4.5176,7.275
1.736000,0.3407,-5.8366,4.6230,7.453
1.741000,0.0727,-5.9880,4.6291,7.569
1.746000,-0.2353,-6.1459,4.5629,7.658
1.752000,-0.5069,-6.3010,4.3940,7.698
1.756000,-0.7252,-6.4468,4.2429,7.752
1.761000,-0.8854,-6.6531,4.0793,7.854
1.793000,-0.9803,-6.9221,3.8178,7.966
1.794000,-1.0555,-7.1398,3.5457,8.041
1.794000,-1.0295,-7.3342,3.2355,8.082
1.795000,-0.9641,-7.5184,2.9493,8.134
1.795000,-0.8376,-7.8381,2.6146,8.305
1.795000,-0.6427,-8.2314,2.2137,8.548
1.796000,-0.5803,-8.6401,1.6272,8.811
1.805000,-0.6266,-8.9691,1.1172,9.060
1.806000,-0.8964,-9.1565,0.7943,9.234
1.810000,-1.3134,-9.2119,0.4732,9.317
1.814000,-1.6674,-9.3197,0.3603,9.475
1.820000,-2.1000,-9.3240,0.3340,9.563
1.823000,-2.5325,-9.2879,0.3814,9.635
1.829000,-2.9460,-9.1831,0.7114,9.670
1.833000,-3.3673,-9.0431,1.2311,9.728
1.838000,-3.8208,-8.9018,1.9250,9.877
1.842000,-4.2634,-8.8010,2.6401,10.129
1.847000,-4.5730,-8.7132,3.2513,10.364
1.852000,-4.6994,-8.7234,3.8009,10.613
1.857000,-4.5686,-8.9375,4.1874,10.876
1.862000,-4.4247,-9.0166,4.4613,10.990
1.869000,-4.3631,-8.8802,4.5658,10.897
1.872000,-4.2879,-8.8674,4.4230,10.797
1.878000,-4.0937,-8.9919,4.1283,10.708
1.881000,-3.8973,-9.0364,3.5928,10.476
1.904000,-3.8009,-8.9918,2.9526,10.199
1.905000,-3.6512,-8.9341,2.4317,9.953
1.906000,-3.3401,-8.8979,1.9213,9.696
1.906000,-3.1352,-8.5960,1.3245,9.245
1.907000,-2.8711,-8.2214,0.8188,8.747
1.912000,-2.5360,-7.9538,0.4104,8.358
1.926000,-2.3504,-7.7446,-0.0471,8.094
1.927000,-2.3052,-7.4892,-0.4957,7.852
1.928000,-2.3151,-7.2195,-0.7857,7.622
1.931000,-2.4403,-6.9448,-0.9342,7.420
1.942000,-2.5806,-6.6512,-1.0765,7.215
1.943000,-2.7461,-6.3477,-1.3865,7.054
1.944000,-2.8966,-6.0830,-1.6055,6.926
1.950000,-3.0419,-5.8668,-1.5863,6.796
1.961000,-3.3635,-5.6030,-1.5631,6.719
1.962000,-3.7869,-5.3732,-1.6279,6.772
1.964000,-4.1730,-5.2027,-1.6535,6.871
1.978000,-4.5719,-5.0216,-1.6272,6.983
1.979000,-4.9042,-4.7833,-1.5002,7.013
1.980000,-5.1477,-4.5190,-1.3512,6.982
2.019000,-5.2280,-4.3044,-1.2165,6.880
2.020000,-5.1996,-4.1154,-1.1279,6.726
2.020000,-5.0218,-3.9157,-1.0911,6.461
2.020000,-4.7995,-3.7023,-1.0656,6.154
2.020000,-4.5423,-3.5705,-1.0008,5.864
2.021000,-4.2381,-3.4799,-0.8984,5.557
2.021000,-3.9872,-3.3897,-0.7745,5.290
2.021000,-3.7942,-3.2388,-0.6156,5.026
2.030000,-3.6016,-3.1075,-0.3741,4.772
2.031000,-3.4524,-3.0178,-0.1812,4.589
2.042000,-3.2701,-2.9324,-0.0165,4.392
2.043000,-2.9305,-2.9787,0.0480,4.179
2.043000,-2.6445,-2.9488,0.0507,3.961
2.048000,-2.2835,-2.7960,0.0494,3.610
2.058000,-1.9936,-2.7042,0.0849,3.361
2.059000,-2.0045,-2.6699,0.1204,3.341
2.061000,-2.1436,-2.5703,0.1299,3.349
2.081000,-2.3482,-2.4337,0.0812,3.383
2.082000,-2.4411,-2.3122,0.0970,3.364
2.082000,-2.4889,-2.2501,0.1132,3.357
2.082000,-2.4152,-2.1285,0.1758,3.224
2.117000,-2.2125,-1.9539,0.3333,2.971
2.117000,-1.8711,-1.7934,0.5443,2.648
2.118000,-1.4481,-1.6729,0.7112,2.324
2.118000,-1.0422,-1.5392,0.9105,2.070
2.118000,-0.6410,-1.4227,1.0696,1.892
2.119000,-0.2616,-1.2828,1.2305,1.797
2.119000,0.1227,-1.1167,1.3998,1.795
2.128000,0.5399,-0.9046,1.4983,1.832
2.128000,1.0334,-0.6722,1.5209,1.958
2.131000,1.3997,-0.3979,1.4740,2.071
2.137000,1.5869,-0.1243,1.3359,2.078
2.139000,1.8211,0.2061,1.0843,2.129
2.145000,2.2143,0.5523,0.7596,2.405
2.150000,2.6059,0.8653,0.4412,2.781
2.153000,2.8572,1.1571,0.2254,3.091
2.160000,2.9631,1.4338,-0.0405,3.292
2.164000,3.0963,1.6268,-0.4248,3.523
2.169000,3.1204,1.8295,-0.8344,3.712
2.174000,3.0904,2.0394,-1.1027,3.863
2.178000,3.1573,2.3339,-1.3106,4.139
2.199000,3.2177,2.6393,-1.3698,4.381
2.200000,3.3746,2.9347,-1.3687,4.677
2.200000,3.5732,3.1421,-1.2702,4.925
2.200000,3.8287,3.3586,-1.1293,5.217
2.204000,4.3395,3.5000,-1.0829,5.679
2.208000,5.0168,3.7148,-1.0259,6.326
2.212000,5.7693,4.0548,-1.0784,7.134
2.217000,6.3843,4.4124,-1.1706,7.848
2.226000,6.7957,4.7998,-1.2336,8.411
2.227000,7.1283,5.1551,-1.4442,8.915
2.232000,7.3717,5.4939,-1.3931,9.299
2.241000,7.5957,5.6906,-1.0677,9.551
2.242000,7.8491,5.9025,-0.8111,9.854
2.247000,8.0936,6.1781,-0.4784,10.193
2.255000,8.3507,6.5174,-0.2947,10.597
2.256000,8.7088,6.8993,-0.1358,11.111
2.261000,9.0662,7.3398,-0.0516,11.665
2.266000,9.3345,7.8110,-0.2182,12.173
2.279000,9.5251,8.1816,-0.5200,12.567
2.280000,9.8060,8.4739,-1.0134,13.000
2.280000,10.0808,8.8726,-1.7551,13.543
2.285000,10.4357,9.3294,-2.6124,14.240
2.290000,10.9658,9.8119,-3.2433,15.068
2.294000,11.6127,10.0582,-3.6887,15.800
2.299000,12.2873,10.0627,-4.0465,16.389
2.304000,12.8716,9.8436,-4.1717,16.732
2.309000,13.2177,9.6377,-3.9628,16.831
2.314000,13.3091,9.5143,-3.4401,16.718
2.319000,13.3333,9.4074,-2.8200,16.560
2.324000,13.3621,9.3037,-2.1053,16.418
2.328000,13.2981,9.2161,-1.3216,16.233
2.333000,13.1270,9.1449,-0.5378,16.007
2.338000,12.9870,9.0258,0.1967,15.817
2.343000,12.8106,8.9209,0.9016,15.637
2.348000,12.5278,8.8391,1.5457,15.410
2.353000,12.2010,8.7230,2.1174,15.147
2.358000,11.8688,8.5296,2.6695,14.858
2.363000,11.5439,8.1644,3.0889,14.473
2.379000,11.3129,7.6448,3.3139,14.050
2.379000,11.0588,7.0904,3.4862,13.591
2.379000,10.7126,6.5537,3.6067,13.066
2.382000,10.2900,5.8682,3.6400,12.392
2.387000,10.0549,5.0298,3.6188,11.811
2.392000,10.1517,4.1607,3.5669,11.536
2.396000,10.2930,3.3964,3.5427,11.403
2.402000,10.3139,2.7180,3.5909,11.254
2.406000,10.2331,2.0816,3.6556,11.064
2.411000,9.9286,1.4274,3.6097,10.660
2.416000,9.5181,0.8343,3.5296,10.186
2.421000,9.0439,0.3733,3.4827,9.699
2.426000,8.6697,0.0491,3.4588,9.334
2.431000,8.4841,-0.1907,3.3105,9.109
2.438000,8.4029,-0.5189,3.1617,8.993
2.444000,8.3533,-0.9032,2.9953,8.920
2.446000,8.2520,-1.2402,2.8653,8.823
2.453000,8.0240,-1.5596,2.7903,8.637
2.455000,7.7003,-1.7566,2.7665,8.369
2.460000,7.5792,-2.0735,2.9869,8.406
2.468000,7.0275,-2.1720,3.3115,8.067
2.473000,6.2165,-2.1744,3.4794,7.448
2.477000,5.4125,-2.1559,3.3325,6.712
2.481000,4.6816,-2.1476,3.0527,5.987
2.500000,4.2551,-2.1690,2.7950,5.534
2.501000,3.9003,-2.1424,2.6284,5.168
2.501000,3.7553,-2.0972,2.6580,5.056
2.501000,3.6618,-1.9704,2.9629,5.106
2.504000,3.5362,-1.8471,3.2646,5.155
2.508000,3.3948,-1.8865,3.4769,5.213
2.514000,3.3829,-2.0837,3.7374,5.455
2.518000,3.2686,-2.3154,4.1514,5.769
2.523000,3.0103,-2.5244,4.6191,6.064
2.528000,2.6137,-2.7420,5.0006,6.273
2.533000,2.1397,-3.0961,5.1942,6.414
2.538000,1.6752,-3.4928,5.3734,6.624
2.543000,1.3727,-3.7994,5.6908,6.979
2.547000,1.1542,-4.0637,5.9361,7.286
2.552000,1.0181,-4.3541,6.0229,7.501
2.558000,0.8546,-4.6226,5.9999,7.622
2.562000,0.7230,-4.8653,5.8959,7.678
2.567000,0.6445,-5.0661,5.8054,7.732
2.573000,0.5969,-5.3168,5.7562,7.859
2.577000,0.4839,-5.5815,5.6372,7.948
2.582000,0.3098,-5.8137,5.4623,7.983
2.597000,0.0602,-6.0305,5.2212,7.977
2.598000,-0.1885,-6.2792,4.9312,7.986
2.598000,-0.3887,-6.4696,4.6464,7.975
2.602000,-0.5167,-6.6154,4.4343,7.981
2.606000,-0.6704,-6.7341,4.1898,7.959
2.610000,-0.8378,-6.7907,3.9754,7.913
2.615000,-1.0504,-6.8235,3.7570,7.860
2.620000,-1.2271,-6.8049,3.6394,7.814
2.626000,-1.3133,-6.8025,3.5834,7.800
2.631000,-1.3047,-6.8125,3.5839,7.807
2.635000,-1.2833,-6.8686,3.5656,7.845
2.640000,-1.3140,-6.8932,3.6184,7.895
2.646000,-1.2327,-6.8919,3.7890,7.961
2.650000,-1.1995,-6.8872,3.9649,8.037
