time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.446000,-1.2866,-1.7425,-2.5631,3.356
0.451000,-1.1062,-1.6258,-2.4328,3.128
0.456000,-0.9748,-1.4928,-2.1580,2.799
0.460000,-0.8711,-1.4062,-1.8172,2.457
0.466000,-0.8668,-1.4866,-1.5935,2.345
0.472000,-0.7401,-1.5819,-1.7874,2.499
0.476000,-0.4528,-1.5557,-2.3659,2.868
0.481000,-0.4589,-1.2860,-2.6961,3.022
0.487000,-0.8192,-1.2563,-2.8000,3.176
0.492000,-1.3088,-1.5883,-2.6918,3.388
0.496000,-1.8243,-2.0569,-2.4676,3.694
0.500000,-2.3247,-2.4198,-2.2097,4.018
0.505000,-2.6000,-2.6425,-2.0050,4.215
0.509000,-2.5836,-2.6357,-1.9882,4.192
0.514000,-2.4483,-2.4703,-1.9758,4.000
0.520000,-2.1335,-2.2223,-1.7983,3.567
0.524000,-1.5839,-1.7773,-1.4455,2.785
0.529000,-0.6871,-1.1744,-1.1438,1.777
0.534000,-0.7330,-0.1967,-1.1167,1.350
0.543000,0.0394,0.5929,-1.4060,1.526
0.544000,0.5267,1.2233,-2.1073,2.493
0.548000,0.5651,1.4648,-2.8193,3.227
0.554000,0.3545,1.3341,-3.1504,3.440
0.558000,0.1231,1.0362,-3.0550,3.228
0.563000,-0.0276,0.8360,-2.5139,2.649
0.567000,-0.0760,0.7116,-1.6077,1.760
0.573000,-0.1661,0.6532,-0.5344,0.860
0.577000,-0.2198,0.5923,0.2448,0.678
0.582000,-0.0548,0.1818,0.1842,0.265
0.587000,0.0869,0.1659,0.0681,0.199
0.592000,0.5275,1.0160,-0.1450,1.154
0.597000,0.5471,0.9416,-0.8145,1.360
0.602000,0.6998,0.7776,-0.9965,1.445
0.606000,1.3329,1.4594,-0.8385,2.147
0.612000,1.4088,1.6472,-0.5341,2.232
0.617000,1.4600,1.6223,-0.4167,2.222
0.621000,1.5895,1.7584,-0.5751,2.439
0.628000,1.5559,2.0630,-0.6395,2.662
0.631000,1.5213,2.2814,-0.6565,2.820
0.636000,1.4630,2.4008,-0.6800,2.893
0.641000,1.3115,2.4000,-0.7099,2.826
0.645000,1.3538,1.9602,-0.8839,2.541
0.651000,0.8689,2.4344,-0.5028,2.633
0.655000,0.6365,2.5755,-0.3931,2.682
0.660000,1.0137,2.3635,-0.4840,2.617
0.665000,0.7922,2.5776,-0.0393,2.697
0.670000,0.9533,2.5557,0.7447,2.827
0.674000,1.2442,2.0577,0.8511,2.551
0.679000,1.2121,2.3209,1.6300,3.084
0.686000,0.9349,2.6247,2.3765,3.662
0.692000,0.7245,2.7056,2.7561,3.930
0.695000,0.5719,2.7613,2.9182,4.058
0.699000,0.4398,2.8692,3.0764,4.230
0.707000,0.2875,3.1204,3.1085,4.414
0.708000,-0.0188,3.3595,2.8641,4.415
0.713000,0.1030,2.8226,2.0198,3.472
0.718000,0.8050,1.3759,-0.2560,1.615
0.723000,-0.0633,1.8324,-1.0171,2.097
0.728000,-0.9860,2.5294,0.4248,2.748
0.733000,-1.3709,2.7974,1.2349,3.351
0.738000,-1.2056,2.7124,1.1559,3.185
0.743000,-1.0922,2.8224,0.8554,3.145
0.748000,-1.2309,2.8082,0.5421,3.114
0.752000,-1.6280,2.4303,0.5678,2.980
0.757000,-1.6982,2.0948,0.5718,2.757
0.762000,-1.7395,1.7877,0.7955,2.618
0.768000,-1.8041,1.4561,1.0650,2.551
0.772000,-1.7369,1.0361,1.1464,2.325
0.779000,-1.3524,0.4617,0.9039,1.691
0.781000,-0.8519,-0.0745,0.4048,0.946
0.786000,-0.6131,-0.3131,-0.1128,0.698
0.792000,-0.4763,-0.2296,-0.5087,0.734
0.798000,-0.3637,-0.0814,-0.7150,0.806
0.801000,-0.2437,-0.1117,-0.9449,0.982
0.806000,-0.2999,-0.3492,-1.3822,1.457
0.811000,-0.4629,-0.7499,-1.5483,1.782
0.815000,-0.5418,-1.2221,-1.5716,2.063
0.820000,-0.5146,-1.7728,-1.4926,2.374
0.825000,-0.1422,-2.1070,-1.1915,2.425
0.830000,0.6812,-2.0013,-0.8262,2.270
0.836000,1.5967,-1.6842,-0.3079,2.341
0.841000,2.0871,-1.4530,0.1105,2.545
0.848000,2.2113,-1.3336,0.2524,2.595
0.850000,2.0398,-1.1417,0.0157,2.338
0.855000,1.8480,-1.0389,-0.3583,2.150
0.860000,1.5164,-1.1116,-0.8204,2.051
0.864000,0.9102,-1.4629,-1.2448,2.126
0.871000,0.6282,-1.4633,-1.3589,2.093
0.877000,1.4398,-0.7982,-1.4381,2.186
0.885000,0.9038,-1.8093,-1.4201,2.471
0.885000,0.8640,-1.8397,-1.7699,2.695
0.890000,1.3422,-1.0818,-2.1696,2.771
0.893000,2.0330,-0.0376,-2.1025,2.925
0.898000,2.2069,0.5353,-2.2661,3.208
0.903000,1.7799,0.5668,-2.6699,3.258
0.909000,0.6298,-0.4706,-3.0034,3.105
0.913000,0.5478,-0.4461,-2.8317,2.919
0.918000,0.9318,-0.1028,-2.5931,2.757
0.922000,1.1454,0.0533,-2.7405,2.971
0.927000,1.3051,0.0674,-3.1332,3.395
0.932000,1.4303,0.0164,-3.3514,3.644
0.937000,1.7718,0.1486,-3.3630,3.804
0.942000,1.7772,-0.0555,-3.4466,3.878
0.947000,1.5924,-0.5428,-3.5725,3.949
0.952000,1.5007,-0.8681,-3.5504,3.951
0.957000,1.1565,-1.2630,-3.4935,3.891
0.961000,0.7234,-1.6848,-3.4186,3.879
0.966000,0.3824,-2.0544,-3.2899,3.897
0.971000,0.0883,-2.4022,-3.1479,3.961
0.976000,-0.2250,-2.6513,-3.0679,4.061
0.981000,-0.6286,-2.6915,-3.0292,4.101
0.986000,-1.1023,-2.5687,-3.0662,4.149
0.992000,-1.3434,-2.3838,-3.1769,4.193
0.995000,-1.4203,-2.2750,-3.3100,4.260
1.000000,-1.2294,-2.4526,-3.3727,4.348
1.005000,-1.0798,-2.7821,-3.5812,4.662
1.010000,-1.0697,-3.0670,-3.7889,4.991
1.015000,-1.2711,-3.2307,-3.8334,5.172
1.020000,-1.4870,-3.2769,-3.7557,5.201
1.025000,-1.4793,-3.1955,-3.7297,5.129
1.030000,-1.4336,-3.2656,-3.6066,5.072
1.035000,-1.4585,-3.4010,-3.4636,5.069
1.040000,-1.6073,-3.6221,-3.1898,5.087
1.044000,-1.6784,-3.7122,-2.8913,4.996
1.054000,-1.6804,-3.6960,-2.5114,4.774
1.056000,-1.7401,-3.6321,-2.0655,4.526
1.058000,-1.7340,-3.4860,-1.7270,4.259
1.063000,-1.1780,-3.2917,-1.6244,3.855
1.068000,-0.4216,-3.2312,-1.6301,3.644
1.073000,0.2680,-3.2535,-2.1317,3.899
1.078000,0.9878,-3.1079,-4.5078,5.564
1.083000,0.8708,-3.7459,-4.9162,6.242
1.088000,-0.1204,-4.6105,-5.3226,7.043
1.093000,-1.3465,-4.8599,-7.0197,8.643
1.097000,-2.6309,-4.8262,-7.8137,9.553
1.102000,-3.1365,-4.8163,-5.2581,7.790
1.108000,-3.5741,-5.2517,-2.9412,7.000
1.112000,-3.9880,-5.5819,-1.4858,7.019
1.117000,-4.0058,-5.5169,-0.1674,6.820
1.121000,-3.5570,-5.3744,1.2535,6.566
1.126000,-2.8093,-5.2939,2.6297,6.545
1.132000,-2.0085,-5.1334,3.2800,6.414
1.139000,-1.5716,-5.0724,3.1128,6.155
1.142000,-1.1846,-5.0767,2.2801,5.690
1.146000,-0.5793,-4.8270,1.2453,5.019
1.151000,-0.0840,-4.5805,0.4640,4.605
1.156000,0.1207,-4.4852,-0.3544,4.501
1.160000,0.3750,-4.2566,-1.3953,4.495
1.165000,0.6635,-3.8739,-2.3456,4.577
1.170000,1.0521,-3.5120,-3.1302,4.821
1.175000,1.6152,-3.2361,-3.5411,5.062
1.180000,2.3310,-2.9747,-3.6093,5.226
1.186000,3.4040,-2.8442,-3.2542,5.501
1.190000,4.7256,-2.8687,-2.2224,5.958
1.195000,6.0988,-3.0136,-0.7634,6.845
1.199000,7.3943,-3.2318,0.7624,8.106
1.208000,8.2660,-3.5091,2.4097,9.298
1.211000,7.6620,-5.0400,3.9649,9.991
1.214000,8.1801,-4.5538,5.3056,10.761
1.233000,8.5617,-3.6238,5.9209,11.022
1.235000,8.2687,-2.8055,6.6676,10.986
1.237000,7.6675,-2.7088,6.8229,10.615
1.237000,6.9796,-2.5821,6.5181,9.893
1.239000,6.5109,-2.4252,5.9035,9.117
1.243000,6.3818,-2.3205,4.9341,8.394
1.248000,6.2157,-2.1926,3.8949,7.656
1.253000,5.8280,-2.2229,3.0299,6.934
1.280000,5.2178,-2.2865,2.2351,6.120
1.281000,4.4073,-2.5333,1.1691,5.216
1.284000,3.7290,-2.9684,0.0826,4.767
1.290000,3.2659,-3.3378,-0.8575,4.748
1.290000,3.0020,-3.6106,-1.5375,4.941
1.291000,2.8318,-3.8003,-2.0054,5.146
1.293000,2.9251,-4.0013,-2.3603,5.490
1.300000,3.5106,-4.1211,-2.6281,6.018
1.300000,4.6575,-4.1875,-2.7275,6.831
1.304000,5.9604,-4.0080,-2.5422,7.619
1.307000,7.1816,-3.6343,-2.1947,8.343
1.317000,8.1670,-3.2781,-1.9845,9.021
1.318000,8.9937,-3.1342,-1.8609,9.704
1.324000,9.5879,-3.2055,-1.6137,10.238
1.326000,9.7299,-3.2010,-1.3007,10.325
1.331000,9.3791,-3.0898,-1.0055,9.926
1.336000,8.7740,-2.9261,-0.5937,9.268
1.340000,7.9458,-2.9014,-0.0526,8.459
1.346000,6.6708,-2.8262,0.4268,7.257
1.350000,5.3144,-2.5866,0.6198,5.943
1.355000,4.3739,-2.6487,0.3021,5.122
1.360000,3.7391,-2.6972,0.3200,4.621
1.364000,3.1501,-2.6095,0.5227,4.124
1.369000,2.3381,-2.2474,0.8248,3.346
1.384000,1.3366,-1.9037,1.0619,2.557
1.386000,0.4246,-1.7429,1.2098,2.164
1.394000,-0.2518,-1.6677,1.3170,2.140
1.403000,-0.6905,-1.6576,1.4659,2.318
1.405000,-0.8797,-1.7056,1.4326,2.395
1.406000,-0.8548,-1.8175,1.3024,2.394
1.407000,-0.6227,-1.8741,1.0657,2.244
1.409000,-0.1751,-1.8388,0.8367,2.028
1.413000,0.3996,-1.7285,0.7079,1.910
1.419000,0.8866,-1.7401,0.5878,2.040
1.423000,1.4300,-1.8316,0.4410,2.365
1.428000,2.0682,-1.7977,0.4332,2.774
1.433000,2.3096,-1.6365,0.5815,2.890
1.437000,2.4053,-0.9900,0.7660,2.711
1.442000,2.3577,-0.2953,0.9290,2.551
1.448000,2.2047,0.1933,1.2358,2.535
1.453000,1.9031,0.4476,1.7466,2.622
1.457000,1.4737,0.4999,2.3367,2.807
1.462000,0.8995,0.5913,2.8882,3.082
1.467000,0.2759,0.8230,3.3302,3.441
1.471000,-0.2943,1.0484,3.6953,3.852
1.476000,-0.6128,1.2802,3.9403,4.188
1.481000,-0.5555,1.4918,4.1307,4.427
1.486000,-0.2708,1.6569,4.3539,4.666
1.491000,0.1767,1.8563,4.4354,4.811
1.497000,0.9207,2.1975,4.3098,4.925
1.503000,1.7646,2.4504,4.1957,5.169
1.506000,2.5748,2.7067,4.1747,5.602
1.510000,3.1458,3.0812,4.1488,6.050
1.515000,3.4925,3.4591,4.1055,6.405
1.520000,3.7343,3.7263,4.0953,6.678
1.525000,3.9543,3.9816,4.0301,6.909
1.542000,4.0476,4.2072,3.9374,7.042
1.543000,4.0260,4.5810,3.8283,7.201
1.544000,4.0021,5.0542,3.7320,7.449
1.544000,4.0636,5.4489,3.5579,7.672
1.552000,4.2298,5.6924,3.3660,7.850
1.554000,4.6078,5.8320,3.2279,8.103
1.559000,5.0009,6.0583,2.9576,8.394
1.565000,5.4474,6.3598,2.5723,8.760
1.573000,5.9413,6.6193,2.1042,9.140
1.574000,6.4679,6.8271,1.6160,9.542
1.578000,7.1750,7.0920,1.2620,10.167
1.583000,8.0879,7.5722,1.1760,11.142
1.588000,8.8455,8.0487,1.3878,12.040
1.594000,9.3560,8.5990,1.8328,12.839
1.598000,9.4950,9.2128,2.4001,13.446
1.603000,9.4106,9.8443,3.0415,13.954
1.609000,9.3972,10.5470,3.6263,14.584
1.613000,9.3570,11.0742,4.0292,15.047
1.617000,9.6522,11.4910,4.2553,15.599
1.622000,10.1123,11.7889,4.3880,16.140
1.633000,9.9796,12.1181,4.4582,16.319
1.633000,9.5898,12.4715,4.3393,16.320
1.637000,9.0648,12.5469,4.0858,16.009
1.642000,8.5074,12.6057,3.6738,15.645
1.647000,8.1879,12.4464,3.2462,15.248
1.651000,8.1182,12.0082,2.8350,14.770
1.657000,8.0304,11.4884,2.5295,14.243
1.662000,7.8200,11.1878,2.5044,13.878
1.666000,7.7218,11.0514,2.7107,13.752
1.671000,7.8006,10.9265,3.1102,13.781
1.675000,7.9869,10.6550,3.7791,13.842
1.682000,8.2306,10.2566,4.5363,13.911
1.686000,8.5704,9.8082,5.2802,14.055
1.691000,8.8180,9.4418,5.8973,14.202
1.695000,9.1123,9.3104,6.3589,14.497
1.700000,9.2523,9.2874,6.5207,14.642
1.705000,9.4485,9.2924,6.3542,14.697
1.711000,10.0541,9.2056,5.8875,14.849
1.715000,10.8678,8.8085,5.0450,14.871
1.720000,11.8791,8.0347,4.0219,14.894
1.725000,13.0180,6.9389,3.0465,15.063
1.730000,13.9392,5.7621,2.2677,15.253
1.734000,14.2589,4.8244,1.7497,15.154
1.739000,13.9255,4.1376,1.5417,14.609
1.744000,13.3944,3.4660,1.6182,13.930
1.748000,12.7453,2.6313,1.7957,13.137
1.754000,12.0630,1.7254,2.1823,12.380
1.759000,11.3594,0.9190,2.7848,11.732
1.763000,10.6517,0.2829,3.3975,11.184
1.770000,9.9305,-0.2512,4.0741,10.737
1.773000,9.2398,-0.7276,4.7380,10.409
1.778000,8.6156,-1.1721,5.3533,10.211
1.782000,8.0104,-1.5670,5.8100,10.019
1.795000,7.4959,-1.8975,6.0817,9.837
1.798000,7.0932,-2.1577,6.2105,9.672
1.798000,6.6212,-2.4845,6.2334,9.427
1.802000,6.1135,-2.7031,6.1418,9.078
1.807000,5.5351,-2.8336,5.9563,8.611
1.828000,5.0441,-2.9488,5.7147,8.173
1.830000,4.6357,-3.0352,5.4355,7.762
1.830000,4.2555,-3.1741,5.0597,7.334
1.831000,3.8505,-3.3781,4.6575,6.923
1.831000,3.5571,-3.5922,4.2589,6.610
1.837000,3.3821,-3.8375,3.8236,6.386
1.841000,3.2918,-4.1181,3.4364,6.293
1.846000,3.1593,-4.3881,3.0339,6.200
1.851000,2.9990,-4.6216,2.6561,6.116
1.856000,2.7415,-4.8498,2.2685,6.015
1.860000,2.4468,-5.0445,1.8087,5.891
1.865000,2.1722,-5.1818,1.3905,5.788
1.871000,1.8388,-5.3482,0.9951,5.742
1.875000,1.3943,-5.5575,0.7120,5.774
1.881000,0.8819,-5.7803,0.5008,5.869
1.885000,0.3114,-5.9450,0.4192,5.968
1.889000,-0.2292,-6.0823,0.4942,6.107
1.894000,-0.7495,-6.1660,0.6889,6.249
1.901000,-1.1832,-6.2072,0.8805,6.380
1.904000,-1.5594,-6.2339,1.0556,6.512
1.910000,-1.8569,-6.2675,1.1375,6.635
1.914000,-1.9787,-6.3274,1.0728,6.716
1.919000,-1.9466,-6.3711,0.9488,6.729
1.924000,-1.8185,-6.3606,0.7270,6.655
1.929000,-1.6446,-6.3183,0.5169,6.549
1.934000,-1.4686,-6.2381,0.2431,6.413
1.938000,-1.3052,-6.2684,-0.0550,6.403
1.943000,-1.1687,-6.3488,-0.3446,6.465
1.948000,-0.9709,-6.4817,-0.5930,6.581
1.953000,-0.7282,-6.5721,-0.8467,6.666
1.958000,-0.4338,-6.4819,-1.2608,6.618
1.962000,-0.1465,-6.2275,-1.8008,6.484
1.968000,0.0555,-5.9802,-2.4732,6.472
1.972000,0.2494,-5.8962,-3.1330,6.682
1.977000,0.5292,-6.0267,-3.7715,7.129
1.982000,0.8158,-6.2573,-4.3079,7.641
1.987000,0.9141,-6.4967,-4.6318,8.031
1.992000,0.6568,-6.6720,-4.7888,8.239
1.997000,0.2498,-6.7440,-4.7327,8.243
2.001000,-0.9397,-6.4230,-6.9335,9.498
2.006000,-0.5146,-5.6448,-9.4124,10.987
2.011000,-1.2681,-5.6637,-5.0665,7.704
2.016000,-1.8860,-5.8768,-4.9264,7.897
2.021000,-1.5772,-5.9226,-8.2806,10.302
2.026000,-1.4277,-4.9014,-6.2395,8.062
2.031000,-1.4866,-3.9060,-7.1199,8.256
2.035000,-2.3355,-3.4747,-9.2804,10.181
2.040000,-4.1764,-2.0312,-12.0846,12.946
2.048000,-4.6999,-2.3590,-12.5016,13.563
2.050000,-3.4739,-4.2576,-11.1919,12.468
2.055000,-1.8522,-5.4687,-9.2885,10.937
2.060000,-0.9637,-5.1497,-7.3006,8.986
2.065000,-0.6395,-4.3563,-5.8779,7.344
2.070000,-0.2023,-3.8116,-4.7049,6.058
2.074000,0.2435,-3.5564,-3.6803,5.124
2.079000,0.5759,-3.3426,-2.8132,4.407
2.084000,0.6405,-3.1620,-2.2922,3.958
2.091000,0.4752,-3.0348,-1.8876,3.605
2.094000,0.1107,-3.0043,-1.5880,3.400
2.099000,-0.2796,-3.0482,-1.2503,3.306
2.104000,-0.6308,-3.1825,-0.8945,3.365
2.109000,-1.0177,-3.3413,-0.6616,3.555
2.113000,-1.5006,-3.4995,-0.5699,3.850
2.118000,-1.9809,-3.6488,-0.6285,4.199
2.123000,-2.5267,-3.7495,-0.7155,4.578
2.128000,-3.1176,-3.8031,-1.0258,5.023
2.132000,-3.8359,-3.5913,-1.5116,5.468
2.139000,-4.4840,-3.5647,-2.0762,6.093
2.142000,-5.1352,-3.5584,-2.6619,6.791
2.148000,-5.7398,-3.5335,-3.2322,7.475
2.152000,-5.7841,-3.6462,-3.2957,7.590
2.157000,-5.2400,-3.7149,-3.2286,7.189
2.161000,-4.1892,-3.7173,-3.3630,6.533
2.167000,-2.8313,-3.6224,-3.4429,5.744
2.171000,-1.2161,-3.6007,-3.2462,4.998
2.176000,0.4142,-3.5521,-2.7573,4.516
2.181000,1.7771,-3.3508,-2.3067,4.439
2.186000,2.8628,-2.9314,-2.1129,4.610
2.191000,3.7138,-2.4855,-1.5667,4.735
2.195000,4.1227,-2.1885,-0.8410,4.743
2.200000,4.1635,-2.1181,-0.1947,4.675
2.206000,3.9564,-2.0252,0.4914,4.472
2.210000,3.6573,-1.6084,1.0103,4.121
2.215000,3.1390,-1.1000,1.2599,3.557
2.220000,2.6829,-0.6761,1.1695,3.004
2.225000,2.4075,-0.6418,0.8971,2.648
2.230000,2.2467,-1.1021,0.4322,2.539
2.235000,2.0531,-1.1597,-0.4564,2.402
2.240000,1.7656,-0.9553,-1.5050,2.509
2.244000,1.6337,-0.9398,-2.2498,2.935
2.249000,2.1424,-0.7884,-2.8174,3.626
2.254000,2.4904,-0.8218,-3.5414,4.407
2.259000,2.4507,-0.9919,-4.5937,5.300
2.264000,2.4184,-1.0893,-6.0617,6.617
2.269000,2.8683,-1.1599,-7.3201,7.947
2.274000,3.0747,-1.1456,-7.8887,8.544
2.278000,2.9004,-0.9625,-7.9193,8.488
2.283000,2.5868,-0.8943,-7.3204,7.815
2.288000,1.4869,-0.4946,-6.6306,6.813
2.293000,-0.0401,0.8300,-4.6742,4.747
2.298000,-0.9167,1.2857,-1.6984,2.319
2.303000,-1.6068,1.0958,0.2273,1.958
2.307000,-2.5125,0.8647,0.6776,2.742
2.312000,-2.8194,0.1665,0.8701,2.955
2.318000,-1.7027,-1.1136,1.1966,2.360
2.322000,-0.0969,-2.6658,1.6231,3.123
2.328000,0.5737,-4.0385,2.4429,4.755
2.332000,-0.2175,-5.0467,3.1857,5.972
2.336000,-2.3046,-5.5198,3.9667,7.177
2.341000,-4.9791,-5.7536,4.8875,9.043
2.346000,-7.7579,-6.3858,6.1003,11.755
2.351000,-10.4794,-7.3286,7.0354,14.595
2.357000,-12.8051,-8.1760,7.4559,16.924
2.361000,-14.7092,-8.5530,7.9271,18.771
2.366000,-15.9071,-8.3917,8.1713,19.754
2.370000,-16.7168,-8.2596,8.6040,20.535
2.375000,-16.7305,-8.5857,8.8739,20.794
2.381000,-15.9178,-9.3709,8.8986,20.503
2.385000,-14.6514,-9.6392,8.3625,19.430
2.390000,-13.2807,-8.8855,7.4071,17.612
2.395000,-12.0507,-7.5258,5.9951,15.421
2.399000,-10.5269,-6.2382,4.3999,13.003
2.404000,-8.7774,-5.4737,2.9172,10.748
2.410000,-6.8181,-4.8612,1.5917,8.524
2.414000,-4.5327,-4.1904,0.4749,6.191
2.420000,-2.1127,-3.4248,-0.7219,4.088
2.424000,0.2006,-2.5501,-1.9601,3.223
2.429000,1.9400,-1.7831,-3.2513,4.185
2.434000,3.0002,-1.2243,-4.2913,5.377
2.438000,4.2294,-0.3554,-5.0697,6.612
2.443000,5.4910,0.5114,-5.6686,7.909
2.449000,7.3180,1.5207,-6.3054,9.779
2.454000,10.3768,3.9154,-7.0714,13.153
2.458000,11.8623,5.7708,-8.0131,15.435
2.463000,12.2505,6.4194,-9.1748,16.597
2.468000,11.5921,5.7579,-10.0492,16.386
2.478000,10.3002,4.5260,-9.9720,15.034
2.478000,8.7974,3.2911,-8.8344,12.895
2.482000,7.1376,2.3920,-7.2961,10.483
2.487000,5.2264,2.2534,-5.8097,8.133
2.492000,3.4475,2.2633,-4.5568,6.146
2.497000,2.1651,1.8292,-3.6287,4.604
2.502000,1.2008,1.0152,-3.0691,3.449
2.506000,0.4911,-0.1407,-2.4933,2.545
2.512000,0.2454,-0.6925,-1.8632,2.003
2.516000,0.1567,-0.9078,-1.3893,1.667
2.521000,-0.2037,-1.3987,-0.7680,1.609
2.526000,-0.3139,-2.2897,0.1527,2.316
2.531000,-0.8197,-2.4975,-0.0545,2.629
2.536000,-0.0389,-0.6279,-0.9821,1.166
2.541000,0.7867,0.7104,-0.5146,1.178
2.546000,1.7578,0.8512,-0.1561,1.959
2.550000,1.9318,-0.2533,0.0268,1.949
2.555000,7.6499,1.3865,0.0860,7.775
2.563000,19.1580,2.9086,-4.6801,19.935
2.566000,23.1023,3.1932,-10.2734,25.484
2.571000,20.6178,3.7917,-11.9351,24.123
2.575000,12.7936,5.7906,-8.5039,16.417
2.580000,5.2664,6.8159,-4.0594,9.522
2.584000,0.8341,4.9400,-1.5230,5.236
2.589000,-0.8576,2.4681,-0.8417,2.745
2.594000,-1.7992,1.3771,-0.3459,2.292
2.600000,-0.5088,-0.1983,0.1756,0.574
2.604000,0.3721,-1.1303,-0.8378,1.455
2.609000,0.4480,-1.5566,-0.6776,1.756
2.614000,0.1566,-1.9107,-0.9141,2.124
2.619000,-0.5129,-2.0321,-0.6335,2.189
