time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.231000,-5.8113,-8.7264,-0.4809,10.495
1.236000,-6.8309,-8.1222,-0.3210,10.618
1.241000,-7.0391,-7.9018,-0.2050,10.584
1.246000,-6.9221,-7.7591,-0.1872,10.400
1.251000,-6.6287,-7.6831,-0.3294,10.153
1.256000,-6.1978,-7.8705,-0.5670,10.034
1.261000,-5.7895,-8.1805,-0.8584,10.059
1.265000,-5.5450,-8.5134,-1.2289,10.234
1.271000,-5.4112,-8.8261,-1.6762,10.488
1.276000,-5.3283,-8.9485,-2.1083,10.626
1.281000,-5.5753,-8.6062,-2.2944,10.508
1.285000,-5.4087,-8.1327,-1.9802,9.966
1.290000,-3.8730,-9.0020,-2.6647,10.156
1.301000,-3.8999,-8.2347,-2.5412,9.459
1.302000,-3.4843,-7.9502,-2.3369,8.989
1.304000,-3.1406,-8.0144,-2.3031,8.911
1.309000,-3.1265,-7.7947,-2.2103,8.684
1.314000,-3.2073,-7.5990,-2.0861,8.508
1.319000,-3.4305,-7.4053,-2.0308,8.410
1.323000,-3.5498,-7.2990,-2.0583,8.373
1.329000,-3.5416,-7.3458,-2.1511,8.434
1.333000,-3.5444,-7.4312,-2.3159,8.553
1.338000,-3.5080,-7.5637,-2.4804,8.699
1.343000,-3.3583,-7.7307,-2.5032,8.793
1.348000,-3.3298,-7.7007,-2.3064,8.701
1.353000,-2.7535,-8.0873,-2.0929,8.796
1.357000,-2.5817,-8.2353,-1.9771,8.854
1.362000,-2.3981,-8.3691,-1.7210,8.874
1.367000,-2.1431,-8.6273,-1.3524,8.992
1.372000,-1.8090,-8.7493,-0.8609,8.976
1.377000,-1.4263,-8.7253,-0.3857,8.850
1.383000,-1.0231,-8.6511,0.0125,8.711
1.388000,-0.7757,-8.4552,0.3434,8.498
1.392000,-0.6814,-8.0977,0.5317,8.144
1.397000,-0.6060,-7.8634,0.4744,7.901
1.401000,-0.4729,-7.7115,0.3314,7.733
1.407000,-0.2697,-7.4739,0.1546,7.480
1.411000,-0.0185,-7.1793,-0.0185,7.179
1.416000,0.2379,-6.8393,-0.2980,6.850
1.421000,0.3513,-6.3684,-0.5618,6.403
1.425000,0.2977,-5.8765,-0.7596,5.933
1.431000,0.1807,-5.5012,-0.8965,5.577
1.435000,0.0265,-5.1554,-0.8635,5.227
1.440000,-0.1433,-4.7832,-0.7394,4.842
1.446000,-0.3670,-4.3583,-0.6590,4.423
1.450000,-0.5538,-3.9951,-0.6416,4.084
1.455000,-0.6942,-3.6665,-0.6658,3.791
1.459000,-0.7605,-3.3620,-0.7413,3.526
1.465000,-0.8099,-3.0353,-0.8026,3.242
1.469000,-0.7608,-2.7379,-0.8343,2.962
1.474000,-0.5832,-2.5101,-0.8189,2.704
1.480000,-0.3558,-2.3607,-0.7370,2.499
1.487000,-0.1904,-2.1958,-0.6247,2.291
1.489000,-0.0207,-2.0194,-0.4419,2.067
1.494000,0.2375,-1.7951,-0.1635,1.818
1.498000,0.4646,-1.4401,0.0109,1.513
1.503000,0.7441,-1.0840,0.1099,1.319
1.508000,1.1266,-0.8148,0.1885,1.403
1.514000,1.4529,-0.4866,0.1975,1.545
1.518000,1.9553,-0.2757,0.2849,1.995
1.523000,2.6092,-0.0993,0.4059,2.642
1.528000,3.1438,0.1780,0.5694,3.200
1.541000,3.4729,0.6614,0.6466,3.594
1.541000,3.7435,0.9975,0.7116,3.939
1.542000,4.0324,1.2542,0.7973,4.298
1.552000,4.2389,1.4409,0.8196,4.552
1.553000,4.3272,1.6276,0.6959,4.675
1.557000,4.4296,1.7986,0.5110,4.808
1.563000,4.4974,1.8790,0.4695,4.897
1.566000,4.4883,1.9177,0.5406,4.911
1.572000,4.4025,2.0298,0.7130,4.900
1.576000,4.3025,2.1871,0.9564,4.920
1.581000,4.2077,2.3732,1.2281,4.984
1.586000,4.1356,2.5385,1.5263,5.087
1.591000,4.1140,2.7181,1.8093,5.252
1.597000,4.1699,2.8864,2.0224,5.460
1.600000,4.4395,3.0889,2.2279,5.849
1.605000,4.7671,3.3757,2.4565,6.337
1.610000,5.0743,3.7254,2.6886,6.845
1.615000,5.3187,4.0959,2.8630,7.298
1.620000,5.6804,4.4280,3.0134,7.807
1.624000,6.2613,4.6210,3.2326,8.427
1.630000,6.8456,4.7991,3.5407,9.079
1.634000,7.3589,5.0433,3.7578,9.680
1.639000,7.7829,5.2786,3.9542,10.202
1.644000,8.1010,5.4765,4.1073,10.606
1.649000,8.3370,5.7111,4.1643,10.930
1.654000,8.5315,5.8680,4.1667,11.162
1.659000,8.7993,5.7802,4.0712,11.288
1.664000,9.0669,5.6160,4.0723,11.416
1.668000,9.3793,5.5448,4.0179,11.613
1.673000,9.9045,5.5337,3.9102,12.000
1.680000,10.6304,5.4514,3.7495,12.521
1.686000,11.3769,5.2499,3.6163,13.041
1.695000,12.0220,5.1731,3.5872,13.570
1.696000,12.6392,5.1559,3.5929,14.115
1.698000,13.2313,5.2297,3.5334,14.660
1.703000,13.8287,5.3105,3.3372,15.185
1.707000,14.3928,5.3764,3.2143,15.697
1.713000,14.8630,5.4201,3.2638,16.154
1.717000,15.2286,5.6394,3.1570,16.543
1.722000,15.4751,5.9095,2.9212,16.821
1.727000,15.7190,6.0437,2.7762,17.068
1.732000,15.8518,6.1780,2.7162,17.229
1.737000,15.8014,6.3694,2.6124,17.236
1.741000,15.6541,6.4672,2.4106,17.108
1.746000,15.4267,6.4069,2.2924,16.861
1.751000,15.0856,6.2317,2.2953,16.483
1.756000,14.6503,5.9081,2.4603,15.987
1.761000,14.1264,5.5394,2.8063,15.431
1.766000,13.5528,5.0780,3.0561,14.792
1.770000,12.9311,4.4795,3.2147,14.058
1.776000,12.2699,3.8975,3.3995,13.315
1.780000,11.4894,3.5815,3.7850,12.616
1.785000,10.6345,3.6469,4.3326,12.048
1.790000,9.9336,3.9817,4.7745,11.719
1.795000,9.5117,4.3854,4.9609,11.589
1.800000,9.4464,4.7090,4.8465,11.615
1.804000,9.5300,4.8654,4.3677,11.557
1.809000,9.5310,4.8558,3.6425,11.300
1.814000,9.4264,4.7672,3.0590,10.997
1.819000,9.3572,4.5493,2.6633,10.740
1.824000,9.1695,4.1894,2.3768,10.358
1.829000,8.8277,3.6850,2.1114,9.796
1.835000,8.4713,3.0722,1.9604,9.222
1.839000,8.1075,2.3796,1.9254,8.666
1.843000,7.6978,1.6447,1.9374,8.106
1.848000,7.2429,0.9704,2.0248,7.583
1.853000,6.7871,0.3885,2.1584,7.133
1.858000,6.3886,-0.1218,2.2812,6.785
1.863000,6.0673,-0.5336,2.3531,6.529
1.868000,5.9093,-0.9642,2.4060,6.453
1.872000,5.8443,-1.3593,2.3737,6.453
1.877000,5.8693,-1.7099,2.3265,6.541
1.886000,6.0199,-1.9828,2.2771,6.735
1.888000,6.2286,-2.3050,2.1166,6.971
1.892000,6.4491,-2.5987,1.9509,7.222
1.898000,6.6440,-2.9158,1.7491,7.464
1.902000,6.7934,-3.2381,1.5069,7.675
1.907000,6.9308,-3.5492,1.2527,7.887
1.911000,7.0253,-3.8373,0.9929,8.066
1.918000,6.9973,-4.0536,0.8633,8.133
1.921000,6.8769,-4.1776,0.7523,8.081
1.926000,6.6495,-4.2845,0.6974,7.941
1.931000,6.3463,-4.3863,0.6925,7.746
1.939000,5.9869,-4.4617,0.7651,7.506
1.941000,5.5737,-4.5487,0.8710,7.247
1.947000,5.0709,-4.5981,0.9735,6.914
1.964000,4.4942,-4.7005,1.1707,6.608
1.965000,3.9533,-4.8064,1.4803,6.397
1.966000,3.4557,-4.8888,1.8338,6.261
1.966000,2.9607,-5.0095,2.1662,6.209
1.976000,2.4443,-5.1380,2.4457,6.193
1.976000,2.0079,-5.2240,2.6381,6.187
1.987000,1.6102,-5.2731,2.8510,6.207
1.988000,1.2394,-5.3499,3.0151,6.265
1.997000,0.8907,-5.4902,3.0925,6.364
1.999000,0.5780,-5.6209,3.1295,6.459
1.999000,0.2400,-5.7661,3.2107,6.604
2.004000,-0.0875,-5.8980,3.2982,6.758
2.008000,-0.3878,-6.0141,3.3428,6.892
2.014000,-0.6703,-6.1145,3.3763,7.017
2.027000,-0.9521,-6.2384,3.4207,7.178
2.036000,-1.2061,-6.3765,3.4940,7.370
2.036000,-1.4136,-6.4964,3.5346,7.530
2.037000,-1.6054,-6.6626,3.5704,7.728
2.045000,-1.7888,-6.8415,3.5544,7.914
2.046000,-2.0189,-7.0199,3.5469,8.120
2.048000,-2.2453,-7.2515,3.4934,8.356
2.056000,-2.4556,-7.4889,3.4044,8.585
2.060000,-2.6453,-7.7278,3.2780,8.801
2.062000,-2.7858,-7.9701,3.0864,8.989
2.067000,-2.9632,-8.1580,2.9021,9.152
2.072000,-3.1800,-8.2825,2.6965,9.273
2.077000,-3.4672,-8.3293,2.4744,9.355
2.081000,-3.7677,-8.3205,2.2357,9.403
2.087000,-4.0838,-8.2678,2.0210,9.440
2.092000,-4.3082,-8.2473,1.8420,9.485
2.096000,-4.5129,-8.1976,1.6245,9.498
2.102000,-4.6695,-8.1643,1.3990,9.509
2.107000,-4.8163,-8.1270,1.1769,9.520
2.111000,-4.9202,-8.1333,0.9575,9.554
2.116000,-5.0220,-8.1403,0.7639,9.595
2.122000,-5.0596,-8.2015,0.6368,9.658
2.126000,-5.1219,-8.2792,0.5258,9.750
2.130000,-5.1754,-8.3814,0.4429,9.860
2.135000,-5.2274,-8.4891,0.4094,9.978
2.140000,-5.2519,-8.6403,0.3580,10.118
2.145000,-5.3063,-8.7225,0.3483,10.216
2.150000,-5.3667,-8.8395,0.3541,10.347
2.155000,-5.4504,-8.9130,0.4081,10.455
2.161000,-5.5691,-8.9221,0.5104,10.530
2.169000,-5.7279,-8.8716,0.6272,10.579
2.170000,-5.8719,-8.7827,0.6890,10.587
2.174000,-5.9463,-8.7398,0.6688,10.592
2.180000,-6.0161,-8.6937,0.6248,10.591
2.184000,-6.0409,-8.6212,0.5507,10.541
2.190000,-6.0877,-8.5396,0.4783,10.498
2.193000,-6.1376,-8.4659,0.4066,10.465
2.198000,-6.2262,-8.4011,0.2994,10.461
2.204000,-6.4112,-8.3900,0.1612,10.560
2.209000,-6.6709,-8.3542,0.0086,10.691
2.213000,-6.9240,-8.3771,-0.1916,10.870
2.219000,-7.2424,-8.3650,-0.3962,11.072
2.223000,-7.5854,-8.3106,-0.5474,11.265
2.228000,-7.9100,-8.2470,-0.6445,11.445
2.232000,-8.2380,-8.2281,-0.7598,11.668
2.237000,-8.5265,-8.2320,-0.8638,11.883
2.243000,-8.7470,-8.2389,-0.9576,12.054
2.247000,-8.8758,-8.2361,-1.0352,12.153
2.252000,-8.9133,-8.2785,-1.1289,12.217
2.264000,-8.8500,-8.3436,-1.2254,12.225
2.264000,-8.6457,-8.4767,-1.3264,12.180
2.269000,-8.2218,-8.6799,-1.5008,12.049
2.271000,-7.6332,-9.0083,-1.7127,11.931
2.276000,-7.0356,-9.3308,-1.9296,11.844
2.281000,-6.5864,-9.5046,-2.0973,11.752
2.285000,-6.3906,-9.4771,-2.2004,11.640
2.290000,-6.3640,-9.2652,-2.2758,11.468
2.296000,-6.2914,-8.9669,-2.2046,11.174
2.300000,-6.0699,-8.7257,-1.9152,10.800
2.305000,-5.7349,-8.6002,-1.5666,10.455
2.310000,-5.4179,-8.5688,-1.2660,10.217
2.315000,-5.1618,-8.5264,-0.9772,10.015
2.319000,-4.8944,-8.3916,-0.7287,9.742
2.324000,-4.6133,-8.2177,-0.5155,9.438
2.329000,-4.2897,-8.0786,-0.3368,9.153
2.334000,-3.9016,-8.0352,-0.1778,8.934
2.339000,-3.4654,-8.0483,-0.0407,8.763
2.344000,-3.0267,-8.1201,0.0147,8.666
2.349000,-2.5564,-8.2966,0.0454,8.682
2.354000,-2.0928,-8.5580,0.0870,8.811
2.372000,-1.6260,-8.7986,0.1441,8.949
2.372000,-1.2015,-8.9650,0.1716,9.047
2.373000,-0.9147,-9.0861,0.1487,9.133
2.376000,-0.7487,-9.2188,0.0778,9.249
2.379000,-0.5983,-9.3257,0.0377,9.345
2.383000,-0.5778,-9.3265,0.0734,9.345
2.388000,-0.5364,-9.1816,0.1370,9.198
2.393000,-0.4287,-9.0438,0.1620,9.055
2.398000,-0.1852,-8.9439,0.1197,8.947
2.402000,0.1537,-8.9011,0.1053,8.903
2.407000,0.5140,-8.7664,0.1540,8.783
2.412000,0.8122,-8.5135,0.2507,8.556
2.417000,1.0583,-8.2353,0.3710,8.311
2.422000,1.2884,-7.9324,0.5340,8.054
2.427000,1.4811,-7.5574,0.7320,7.736
2.432000,1.5292,-7.0477,1.0219,7.284
2.436000,1.6646,-6.5495,1.3311,6.888
2.441000,2.5350,-6.3827,1.1142,6.957
2.447000,2.9180,-5.9346,0.9821,6.686
2.452000,2.8856,-5.2789,0.9656,6.093
2.456000,2.8947,-4.6545,0.9784,5.568
2.461000,2.8895,-4.1858,1.0638,5.196
2.466000,2.8390,-3.7571,0.9790,4.810
2.471000,2.7860,-3.4114,0.8182,4.480
2.476000,2.7016,-3.1343,0.6314,4.186
2.480000,2.5647,-2.9151,0.4732,3.911
2.485000,2.3864,-2.6766,0.3777,3.606
2.490000,2.1528,-2.4769,0.2764,3.293
2.495000,1.8832,-2.2675,0.2899,2.962
2.500000,1.6064,-2.0214,0.3557,2.606
2.504000,1.4637,-1.7621,0.4431,2.333
2.510000,1.3717,-1.5457,0.4830,2.122
2.514000,1.3728,-1.3378,0.4012,1.958
2.520000,1.4744,-1.1639,0.3270,1.907
2.524000,1.6048,-1.0144,0.2644,1.917
2.529000,1.7065,-0.8275,0.2536,1.913
2.534000,1.8684,-0.6335,0.2847,1.993
2.539000,2.0034,-0.3722,0.2574,2.054
2.543000,2.1477,-0.1029,0.1863,2.158
2.548000,2.4158,0.1335,0.1049,2.422
2.553000,2.7641,0.3412,0.0824,2.786
2.558000,3.0612,0.6066,0.0353,3.121
2.563000,3.2626,0.8581,0.0093,3.374
2.568000,3.4430,1.0465,0.0239,3.599
2.573000,3.6308,1.1287,0.1622,3.806
2.578000,3.7591,1.2339,0.3908,3.976
2.583000,3.8929,1.4037,0.4381,4.161
2.587000,4.0504,1.5317,0.4772,4.357
2.592000,4.2231,1.5907,0.5286,4.544
2.597000,4.3275,1.7433,0.7148,4.720
2.602000,4.3947,1.9536,0.9107,4.895
2.608000,4.4514,2.1168,1.0635,5.043
2.612000,4.5461,2.2598,1.1898,5.214
2.617000,4.6708,2.3916,1.3488,5.418
2.622000,4.8489,2.5664,1.4970,5.687
