left,right
0.5682079792022705,0.44897007942199707
0.4887349605560303,0.5391769409179688
0.5090129375457906,0.4986281394958354
0.6086239814758301,0.4684741497039795
0.5288050174713277,0.4886178970336914
0.5188441276550293,0.5682818889617778
0.47884368896487217,0.5088911056518413
0.4966602325439311,0.5537190437316895
0.5024547576904439,0.5015640258789062
0.5522279739379883,0.49573707580564985
0.5461869239806987,0.49842309951782227
0.544450044631958,0.4514720439911031
0.47856616973876953,0.5328397750854492
0.5552830696105957,0.528723955154419
0.5353517532348633,0.46229004859924316
0.4784970283508301,0.5218541622161865
0.49875593185424805,0.5488970279693604
0.5544719696044922,0.48888206481933594
0.5457980632782125,0.4529929161071635
0.5327291488647461,0.4969809055328369
0.48903989791870117,0.5192050933837891
0.539238929748521,0.458033084869399
0.5625941753387593,0.48888087272644043
0.569350004196167,0.43491387367247114
0.5489892959594727,0.44780683517456055
0.5410680770874166,0.49620771408079634
0.5546071529388286,0.49860501289367676
0.5517897605895996,0.44286108016969195
0.5368459224700928,0.49700212478637695
0.5687527656555318,0.4292891025543213
0.5720250606536865,0.4880981445312358
0.5113041400909424,0.5026769638061523
0.5089292526245117,0.49870967864990234
0.5266270637512207,0.4705379009246826
0.5363051891327046,0.47117090225219727
0.553239107131958,0.5093228816985942
0.5481278896331787,0.4640469551086426
0.4946401119232178,0.48902392387390137
0.5331020355224609,0.4985778331756592
0.5189831256866455,0.488739013671875
0.5292797088623189,0.47809910774230957
0.4668397903442383,0.5406942367553569
0.49892473220823774,0.4885072708130025
0.5307760238647319,0.5086851119995259
0.5043301582336426,0.5017638206481934
0.4988069534302042,0.5075049400329448
0.5088829994201518,0.5086512565612793
0.4669332504272461,0.5606536865234375
0.5059320926665976,0.5308549404144429
0.5782470703125,0.4493069648742818
0.5986042022705362,0.4293208122253418
0.568493127822876,0.46828579902646084
0.5289318561554239,0.5087180137634277
0.5191471576690674,0.4785149097442343
0.5125839710235596,0.5542609691619873
0.49792981147766113,0.4867541790008545
0.5667018890380859,0.4940001964569092
0.5086748600006388,0.4786710739135742
0.4983189105987833,0.5412750244140057
0.49874091148376465,0.5160331726074503
0.4984669685364338,0.4990451335906414
0.5103540420532795,0.5070419311522869
0.5382032394409464,0.5289788246154501
0.5186901092529581,0.4987378120422079
0.49883484840393066,0.49886608123776455
0.5969240665435507,0.4729459285736368
0.554394960403414,0.44671201705932617
0.532991886138916,0.4981641769409464
0.5210609436034872,0.46614098548892
0.4659709930420206,0.5719780921935751
0.4982151985168457,0.5386059284210205
0.5190019607543661,0.5289697647094727
0.5620701313019083,0.4784350395202921
0.5056989192962931,0.49816799163815517
0.5988240242004395,0.4490809440612793
0.5465421676636026,0.4984369277953533
0.5294449329376505,0.5105800628661825
0.5486140251159952,0.46818280220028896
0.5535829067230225,0.47915124893188477
0.5355560779571249,0.4961199760437296
0.5190088748931885,0.5091290473937988
0.5807440280914591,0.44817399978637695
0.5886168479919149,0.42661714553830166
0.5084178447723389,0.49896812438967686
0.5188860893249796,0.4888780117034628
0.5087430477142334,0.4987189769744873
0.5036339759826944,0.55029296875
0.5032958984375,0.4974730014800741
0.5287160873413654,0.49854588508603115
0.48884105682373047,0.47856998443600673
0.4999558925628378,0.49362516403201084
0.530303955078125,0.501135110855131
0.5512888431548788,0.46631693840026855
0.5390610694885254,0.44861507415771484
0.4977848529815674,0.5514819622039795
0.5555620193481161,0.44699811935427647
0.5083889961242676,0.45195913314819336
0.4998121261596964,0.5354328155517294
0.49649691581726074,0.4969930648803711
0.524752140045166,0.49851393699645996
0.5092449188232422,0.4987969398498535
0.5325741767883301,0.4645829200744629
0.4886770248413086,0.5089550018310547
0.5488541126250936,0.47829580307006836
0.48899316787719727,0.4788968563080118
0.5290498733520224,0.49808311462405186
0.5186939239501953,0.4787259101867676
0.5605177879333212,0.46917724609375
0.5395231246948242,0.4567260742187784
0.5408182144165323,0.4579758644104004
0.5194697380065918,0.4362349510192587
0.5288960933685587,0.47818708419799805
0.530527830123873,0.4986619949340536
0.5337879657745646,0.46683025360110264
0.5018680095672892,0.4952139854430584
0.5224759578705118,0.5000789165496826
0.49872303009033203,0.5288100242614462
0.5190787315368937,0.4785661697387411
0.5492749214172079,0.45822525024416905
0.4984278678894043,0.49878597259521484
0.4890589714050293,0.4987061023712158
0.5184760093688681,0.4886438846588135
0.553978919982967,0.4335331916809082
0.549130916595459,0.4483180046081259
0.5288989543915363,0.458788156509371
0.5981631278991699,0.45866394042963066
0.5713701248168945,0.4190559387207031
0.5608699321746826,0.4363968372345255
0.5049941539764689,0.49998307228085537
0.49963903427126866,0.4904398918151571
0.5308771133423136,0.4663519859313965
0.5222198963164999,0.5037858486175253
0.49867701530456543,0.5074720382690714
0.5490999221801758,0.4686760902404785
0.5088601112365723,0.4785749912261963
0.5194399356841757,0.46838593482974034
0.4984750747680664,0.5186400413513184
0.49625110626223545,0.5482478141784668
0.5013191699981121,0.49924302101135254
0.551569938659668,0.49556183815005284
0.5524117946624756,0.4449632167816162
0.5137698650360107,0.5431900024413778
0.518705844879122,0.4987292289734455
0.5945510864257528,0.46617698669436436
0.5119621753692343,0.5019989013672159
0.49904704093933105,0.5290379524230957
0.5166199207305908,0.550117015838623
0.5087320804596231,0.48868799209594727
0.5723419189453125,0.5088119506835653
0.5088009834289551,0.5048489570617676
0.45867204666137695,0.5488152503967285
0.5584139823913574,0.5187528133392334
0.49878072738650303,0.5184981822967529
0.49587512016296387,0.5746471881866171
0.5336639881133465,0.4660418033600138
0.522454977035494,0.4994180202484415
0.545619010925293,0.5289900302887247
0.5092811584472656,0.5312979221343994
0.45818090438845616,0.618466854095459
0.49985504150387783,0.5713720321655273
0.5033540725708008,0.5023560523986816
0.6016459465026855,0.4929070472717285
0.4960639476775839,0.5943269729614258
0.4997730255126953,0.5061819553375528
0.5997228622436523,0.49383020401000977
0.5581228733062744,0.4619300365447998
0.48877882957458496,0.5884232521057129
0.5289421081542969,0.5189609527588175
0.5188400745391846,0.5783720016479208
0.5391271114349365,0.4482238292694092
0.542479038238497,0.5085639953613565
0.4551939964294718,0.5984230041503906
0.49590587615963955,0.5437259674072266
0.5040769577026936,0.5008850097655966
0.4789819717407511,0.558650970458956
0.5073060989379883,0.5593981742859171
0.538733959197998,0.49893188476556816
0.49848699569696464,0.5783100128174397
0.5188729763031006,0.5092010498046875
0.4650361537933918,0.5324418544768719
0.5090899467467693,0.48841786384588204
0.5037870407104492,0.5349411964416504
0.4364440441131592,0.5890738964081379
0.5031321048736572,0.5607619285583496
0.5187511444091228,0.5019738674163818
0.5539450645446209,0.5191750526428791
0.5187971591948894,0.512995719909668
0.5187630653381348,0.47835087776189766
0.5785410404204754,0.4885969161987873
0.5022199153900715,0.590315103530827
0.5001230239867596,0.49965500831604004
0.5076990127563477,0.5224008560181232
0.48885488510131836,0.5785622596740723
0.5190119743347168,0.5082311630249023
0.5092458724975586,0.5680699348449707
0.5143990516662029,0.5388479232788654
0.4985508918762207,0.5304031372070312
0.4960339069366455,0.5009241104125977
0.4661989212036701,0.5944631099700359
0.48847508430480957,0.548008918762207
0.48873591423028984,0.5591280460357666
0.47086501121520996,0.5683300495148274
0.4785070419310955,0.5365729331970783
0.501227855682373,0.5839750766753582
0.4909629821777912,0.5017671585083008
0.500816822052002,0.5034050941467285
0.4889070987701416,0.5589499473571777
0.4690392017364502,0.5881497859954834
0.49729013442993164,0.5854809284210205
0.4884879589081379,0.5433609485626221
0.49876284599298515,0.5611701011657146
0.47867918014515,0.5662410259247963
0.5091681480408283,0.49810075759887695
0.4963369369507973,0.5424108505248455
0.5227880477905842,0.5025830268859295
0.5086870193481445,0.5192551612853435
0.5336790084838867,0.5087437629699707
0.5014319419861408,0.5012712478637695
0.4887051582336426,0.5280189514159588
0.5165548324586098,0.5707068443297771
0.599517822265625,0.48449420928949394
0.5187430381774902,0.4423990249633789
0.5324139595031738,0.4986629486084553
0.48898196220403634,0.5149922370909508
0.5089292526245117,0.5179708003998371
0.4995832443236736,0.5683107376098633
0.47874402999883614,0.5582098960875896
0.44925212860113106,0.6578688621520428
0.5183808803557781,0.4890861511231037
0.4967641830444336,0.5355207920074463
0.526404857635498,0.49600696563720703
0.49152708053583183,0.5781240463256836
0.46827411651622697,0.5564489364624023
0.5387771129608154,0.49910593032825545
0.5008430480956463,0.5381999015809242
0.5351321697235107,0.5568909645080566
0.48885822296153947,0.5315737724303631
0.5086419582366375,0.5191679000854492
0.5031280517578125,0.5412800312042236
0.5002648830414387,0.4996700286864666
0.46942281723016777,0.529069185256958
0.4959800243378254,0.592834949493465
0.4962317943572998,0.5032820701598553
0.516669750213623,0.4960203170776367
0.5189039707184975,0.5187480449675945
0.5346851348877522,0.5089030265806969
0.503157854080257,0.49522209167474784
0.537374973297176,0.5028040409087566
0.5388669967651936,0.47853183746332206
0.5780749320984455,0.47884607315063477
0.5986268520355793,0.4291882514953045
0.6184999942779541,0.3788449764251709
0.5885031223296551,0.458575963973999
0.5684590339660076,0.4293158054352375
0.5921049118041992,0.40012216567993164
0.5507400035858154,0.5018930435180664
0.6182951927185059,0.44860386848449707
0.5892229080199627,0.4188709259033203
0.6000189781188965,0.46211099624639473
0.6086480617522625,0.4133920669555664
0.6014900207519531,0.4715988636017414
0.5516037940979004,0.44329118728637695
0.6083030700683594,0.41553711891174316
0.5785529613494873,0.4394500255584717
0.5919489860534668,0.4594748020172119
0.5430450439453125,0.5000021457672119
0.5878219604492188,0.4792029857635498
0.4976980686187744,0.48339104652404785
0.5527999401092529,0.44510602951049805
0.5254909992218018,0.4981379508972168
0.5867941379546551,0.4882500171661377
0.5430402755737873,0.4966197013855549
0.555325984954834,0.4986629486083416
0.539064884185791,0.4217219352722168
0.4998459815979004,0.5308642387390137
0.5019001960753826,0.5022568702698322
0.48109388351446114,0.5157179832458496
0.48869991302490234,0.5290880203246502
0.48952198028564453,0.5083529949188232
0.5532650947570801,0.5182290077209473
0.5310649871826172,0.4640929698944092
0.5088801383972168,0.5060429573059082
0.5085840225220295,0.5388698577880859
0.5164899826049805,0.530550003051701
0.5087709426879883,0.5288920402526855
0.5396280288696289,0.4987359046936035
0.4995059967040447,0.5037360191345783
0.5983788967133137,0.4621162414550213
0.4192080497741699,0.6480119228363037
0.510645866394043,0.47832298278808594
0.5284521579742432,0.4872090816497803
0.4614269733428955,0.5561909675598145
0.44453001022338867,0.6328918933868408
0.44172906875604667,0.5556130409240723
0.45844507217407227,0.6083998680115315
0.5728020668030354,0.5097918510437012
0.50341796875,0.4968190193175701
0.5089879035949707,0.5206761360168457
0.4983670711517334,0.5089030265808105
0.5028288364409832,0.5506529808045002
0.5272307395935627,0.5037202835082439
0.5505549907684326,0.5091121196746826
0.5348191261291504,0.5665678977966309
0.5287456512451172,0.5023641586303711
0.5584280490875813,0.5286941528320312
0.4886078834533123,0.5185959339141277
0.4706780910491375,0.5983290672303383
0.5089912414550781,0.5070688724517822
0.49983978271484375,0.5768089294433594
0.5388712882996174,0.5189080238341717
0.6534540653229328,0.47892475128168144
0.5881309509277344,0.43379712104797363
0.49808478355407715,0.5789840221405029
0.5291059017181396,0.5286703109741211
0.5589370727539062,0.5381429195404053
0.5582578182220459,0.4888300895690918
0.6286671161651611,0.4987199306488037
0.6432552337646484,0.4541318416595459
0.6183619499206543,0.4986119270324707
0.5492928028105553,0.48872423172002755
0.5983998775482178,0.49557614326482735
0.48862504959106445,0.6107370853424072
0.5481879711151691,0.4594569206237793
0.6289057731628986,0.5186970233916668
0.5690181255340576,0.488377094268742
0.5623712539671715,0.5083367824555012
0.538567066192627,0.5247139930725666
0.5883407592773438,0.4688539505004883
0.5318171977996826,0.5386741161346436
0.5223391056060791,0.5016946792602539
0.5453550815582844,0.5294430255889893
0.5912809371948242,0.5013799667357262
0.5184030532836914,0.5262339115143391
0.5454881191253662,0.5515999794006348
0.5380198955535889,0.5190949440002441
0.5491762161254883,0.5087270736694336
0.5738611221312908,0.5582928657532307
0.5737409591675373,0.5229368209838867
0.5698521137237549,0.5236260890960125
0.5975041389465332,0.5021038055419922
0.6083407402038574,0.4556550979614258
0.525678873062077,0.531623125076294
0.5633759498596191,0.5085821151733967
0.548983097076416,0.513451099395752
0.42518424987787284,0.6317176818847656
0.5240089893340496,0.5736129283906166
0.5626392364501953,0.5085659027099609
0.5929310321807861,0.5024888515472412
0.5188570022582439,0.5261709690093994
0.5008089542388916,0.5560910701752277
0.5484578609466553,0.5589931011199951
0.5551509857177734,0.529109001159668
0.5950710773468018,0.49762797355651855
0.5337018966674805,0.5015380382537842
0.5683169364928631,0.5905489921570393
0.5864589214324951,0.42853021621698417
0.5288808345794109,0.5088729858399574
0.5347709655762287,0.5420513153075603
0.5487651824950603,0.47899580001831055
0.49910497665405273,0.5781788825989338
0.5284671783447834,0.5587220191954998
0.5583970546722412,0.5084898471832275
0.5589888095855713,0.49864697456359863
0.5083680152893066,0.5688111782073975
0.4986989498138428,0.5685539245605469
0.5420749187468914,0.5389120578765869
0.5417649745941162,0.5019180774689289
0.5580782890319256,0.49879789352422677
0.5618920326233479,0.4957919120788006
0.5585780143737793,0.4987518787384033
0.5351669788360596,0.5389699935913086
0.5085721015930176,0.5218648910522461
0.48843717575078927,0.5885100364685059
0.5420608520507812,0.5389308929442791
0.5590031147003174,0.5048401355743408
0.5540740489959717,0.47884488105773926
0.5382518768310547,0.5629940032958984
0.5931849479675861,0.49986505508417167
0.5973870754241943,0.4992489814758301
0.5431649684906006,0.4991779327392578
0.5785379409789471,0.5188021659851643
0.5434410572051434,0.5533440113067627
0.5669150352478027,0.4888658523560139
0.5784831047058105,0.5402569770812988
0.5754299163818359,0.49907398223876953
0.5338740348815918,0.5618760585784912
0.5625052452087971,0.5334208011627197
0.5847270488739014,0.5140879154204754
0.5231509208679199,0.4983839988708496
0.5461192131041912,0.528904914855957
0.6337718963623047,0.4612979888916584
0.608391046523991,0.45323300361638985
0.6182479858398438,0.4386169910430908
0.5386950969696045,0.48916101455688477
0.512300968170166,0.5446078777313232
0.528872013092041,0.5087878704071045
0.5468528270721436,0.4987461566925049
0.5430788993836018,0.4963850975036621
0.553206205368042,0.49821209907526054
0.5232651233673096,0.49947071075439453
0.5035800933837891,0.5711119174957275
0.5036530494689941,0.4963078498840332
0.5622091293334961,0.5284781455993652
0.5311999320984455,0.5028820037841797
0.5676670074462891,0.49919080734247245
0.5188417434691814,0.4988842010498047
0.5944709777832031,0.4785110950470539
0.5391411781311035,0.5026938915252686
0.5509359836578369,0.49871206283569336
0.5029249191283611,0.5016329288482666
0.4982290267944336,0.4944241046906086
0.4989562034605797,0.5234348773956867
0.4670228958129883,0.5705699920654865
0.5165760517120361,0.5403399467468262
0.4986882209777832,0.5721309185028076
0.5658812522888184,0.4354677200317383
0.49888491630559884,0.5415849685668377
0.5982947349547771,0.4541780948638916
0.5978922843933105,0.4337120056152912
0.5616531372069744,0.46603488922124825
0.5488958358764648,0.4387688636779785
0.5858681201935951,0.45865511894226074
0.5779199600219727,0.45177292823780135
0.5574438571929932,0.46051716804504395
0.5634689331054688,0.44403815269470215
0.5827639102936928,0.44811105728149414
0.5784177780152504,0.46504807472206267
0.5488579273223877,0.45897507667541504
0.5752580165863037,0.4680900573730469
0.5618886947631836,0.43239617347717285
0.5422918796539307,0.4556303024291992
0.5694890022277832,0.4554729461669922
0.48877382278442383,0.5070641040802002
0.5391368865966797,0.4394211769104004
0.5468847751617432,0.4899470806121826
0.5903780460356529,0.4581601619721596
0.5729539394378662,0.42716407775878906
0.5648839473723228,0.43476295471191406
0.4984140396118164,0.4996218681336586
0.550588846206665,0.4520692825317383
0.5964739322662354,0.4916820526123047
0.5287439823150635,0.40555906295776367
0.539557933807373,0.4685800075531006
0.5718331336975098,0.4879269599914551
0.5348818302154541,0.45613694190979004
0.5784029960631187,0.4624142646789551
0.48857879638671875,0.5088410377503578
0.518934011459578,0.4684920310972984
0.5391008853912354,0.4685671329497154
0.5189449787139893,0.46834897994995117
0.5390939712525551,0.4883151054382324
0.5061328411103432,0.4318780899045578
0.5185940265656654,0.5079510211943443
0.5089139938354492,0.5090670585632324
0.5249967575072105,0.5416710376739502
0.5125126838685219,0.4749503135682289
0.5419931411742027,0.4857301712036133
0.5754921436310951,0.4788527488707359
0.5023169517518227,0.4976389408111572
0.502734899520874,0.49618816375721053
0.5442221164702232,0.49209189414989396
0.5491790771485512,0.46838784217823104
0.5987200737000649,0.4354491233824547
0.5523278713226318,0.4420068264008705
0.5029492378234863,0.5003280639646164
0.5259399414063637,0.491347789764518
0.598175048828125,0.47921895980812224
0.5564479827880859,0.49138927459728166
0.5581879615783691,0.4984769821166992
0.5484249591826256,0.43946290016174316
0.5017468929289635,0.5906901359560379
0.49982404708862305,0.49921488761901855
0.5182490348815918,0.5321791172027588
0.46266818046581193,0.5447669029234703
0.4630322456361,0.5345597267150879
0.4986429214476402,0.5334358215330894
0.5217649936676025,0.5006132125855629
0.46836614608787386,0.5287568569182213
0.4678490161894615,0.5698769092559814
0.5290260314941406,0.49881887435913086
0.49873995780956193,0.5583131313322838
0.4888420104979332,0.4984149932861328
0.4990489482877365,0.5681910514833817
0.45857691764820174,0.5485661029816811
0.4888160228729248,0.4985849857331459
0.4978809356688316,0.48427605628978654
0.46841120719921037,0.5445418357847984
0.48856019973743514,0.5489609241486733
0.5086970329283531,0.4887828826905434
0.5046780109406654,0.5428168773651123
0.5009698867800125,0.4939861297605148
0.4689826965332031,0.5507731437681969
0.5402240753176102,0.5284290313719566
0.5046660900117104,0.4982299804685226
0.44835805892955705,0.5618979930876549
0.5088009834288414,0.5287249088287354
0.5581808090209961,0.5085542201996986
0.5331561565400307,0.47432398796070174
0.5087320804595947,0.5092067718504723
0.49600887298572616,0.5443770885469803
0.4897010326384361,0.5150630474091713
0.5287828445433433,0.5079760551452637
0.5294642448425293,0.5188999176026527
0.5481150150299072,0.4679398536682129
0.5581707954407875,0.5389611721038818
,0.5489790439605713
