time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.372000,0.7068,2.8698,2.0525,3.598
0.377000,-0.4116,2.8726,2.0530,3.555
0.382000,-1.8362,2.7989,2.2323,4.024
0.386000,-3.3350,2.8538,2.4378,5.021
0.392000,-4.2865,3.0118,2.6917,5.890
0.397000,-4.4013,3.0096,2.5535,5.912
0.401000,-4.0826,2.9496,2.0251,5.428
0.409000,-3.5501,2.7179,1.6752,4.775
0.411000,-2.9625,2.4462,1.4343,4.101
0.416000,-2.4858,2.1810,1.3750,3.581
0.420000,-1.7401,1.6968,1.5076,2.860
0.429000,-0.7122,0.9064,1.6499,2.013
0.430000,0.4766,-0.0070,1.4932,1.567
0.436000,1.6696,-0.6749,1.2019,2.165
0.441000,2.8333,-1.0755,0.8131,3.138
0.445000,3.5182,-1.2613,0.5721,3.781
0.450000,3.5280,-1.3023,0.5615,3.802
0.455000,2.9375,-1.1018,0.7434,3.224
0.459000,2.1843,-0.7668,0.9491,2.502
0.464000,1.6803,-0.5589,1.0106,2.039
0.469000,1.5984,-0.5216,0.7983,1.861
0.477000,2.0171,-0.6834,0.5831,2.208
0.479000,2.7766,-0.8869,0.5804,2.972
0.483000,3.2569,-1.0681,0.4203,3.453
0.489000,3.5046,-1.1795,-0.0014,3.698
0.493000,2.9039,-1.0176,-1.0500,3.251
0.498000,1.3966,-0.5485,-1.9163,2.434
0.503000,-0.6736,-0.0988,-2.1156,2.222
0.509000,-2.0851,0.0028,-2.2228,3.048
0.513000,-2.3526,-0.3778,-2.4062,3.386
0.518000,-1.7766,-0.9067,-2.8361,3.467
0.532000,-0.8584,-1.0484,-3.0782,3.363
0.533000,-0.0517,-0.7061,-2.9426,3.027
0.534000,0.5154,-0.2513,-2.6329,2.695
0.537000,0.9646,-0.0738,-2.5138,2.694
0.543000,1.1507,-0.2112,-2.6611,2.907
0.547000,1.1002,-0.5612,-3.0248,3.267
0.551000,1.0930,-1.0532,-3.0686,3.423
0.557000,1.0956,-1.3964,-2.9906,3.478
0.562000,1.0302,-1.5193,-2.9942,3.512
0.566000,0.8494,-1.5314,-2.9774,3.454
0.571000,0.6349,-1.4825,-2.9527,3.364
0.576000,0.4979,-1.5161,-2.9004,3.310
0.581000,0.3987,-1.5872,-2.7222,3.176
0.586000,0.3077,-1.5257,-1.9746,2.514
0.591000,0.2726,-1.6164,-1.1408,1.997
0.597000,0.1976,-1.8513,-0.7150,1.994
0.601000,0.2665,-2.2518,-0.3671,2.297
0.606000,-0.3514,-2.1786,-0.1103,2.210
0.611000,-0.8966,-1.8031,0.0058,2.014
0.617000,-1.1862,-1.4530,0.1103,1.879
0.620000,-1.4807,-1.1742,0.1081,1.893
0.641000,-1.5485,-0.9377,0.0185,1.810
0.642000,-1.3358,-0.8055,-0.0989,1.563
0.642000,-1.0807,-0.7817,-0.2465,1.356
0.643000,-0.6645,-0.7708,-0.5578,1.160
0.645000,-0.1922,-0.6520,-1.1792,1.361
0.650000,0.0286,-0.6144,-1.2839,1.424
0.654000,0.0581,-0.4780,-1.2893,1.376
0.659000,0.0713,-0.4101,-1.3005,1.366
0.663000,0.0954,-0.4916,-1.2387,1.336
0.668000,0.0318,-0.5791,-1.1969,1.330
0.676000,0.0539,-0.4604,-0.8435,0.962
0.679000,0.4087,0.1967,-0.0034,0.454
0.684000,0.2286,-0.1489,-0.3453,0.440
0.688000,0.1245,-0.3138,-0.2287,0.408
0.694000,-0.0806,-0.2171,0.0156,0.232
0.698000,-0.3953,-0.0859,0.2106,0.456
0.703000,-0.6389,0.0169,0.3216,0.716
0.712000,-0.6575,0.0306,0.1259,0.670
0.713000,-0.5196,0.0233,-0.2600,0.581
0.718000,-0.2786,0.0009,-0.5694,0.634
0.723000,-0.4773,0.1778,-0.7686,0.922
0.755000,-0.9643,0.4539,-0.9401,1.421
0.755000,-1.1365,0.6672,-0.9940,1.651
0.756000,-1.0293,0.6412,-1.0189,1.584
0.756000,-0.8173,0.3761,-0.9478,1.307
0.756000,-0.5247,0.1688,-0.6861,0.880
0.756000,-0.3825,0.0930,-0.4750,0.617
0.757000,-0.4798,0.0912,-0.1499,0.511
0.763000,-0.5243,0.1372,0.1909,0.575
0.767000,-0.4173,0.1809,0.3611,0.581
0.772000,-0.1815,0.3296,0.4592,0.594
0.775000,0.0920,0.6040,0.5526,0.824
0.780000,0.3756,0.9889,0.6753,1.255
0.785000,0.6727,1.3784,0.7947,1.727
0.791000,1.0014,1.6791,0.7841,2.106
0.795000,1.1857,1.8247,0.7512,2.302
0.799000,1.1623,1.9351,0.7956,2.393
0.805000,1.0076,2.0683,0.9168,2.477
0.811000,0.8907,2.0310,1.1858,2.515
0.815000,0.3087,1.9168,1.4281,2.410
0.820000,-0.0845,1.6561,1.4919,2.231
0.827000,-0.2804,1.3704,1.3737,1.960
0.837000,-0.5936,1.4504,1.2491,2.004
0.838000,-1.1009,1.5629,1.3053,2.315
0.877000,-1.9161,1.5811,1.5014,2.903
0.877000,-2.5574,1.4910,1.8201,3.475
0.878000,-3.0243,1.3870,1.8374,3.801
0.878000,-3.2001,1.3802,1.4278,3.766
0.878000,-2.9810,1.4433,1.1416,3.503
0.878000,-2.3092,1.5266,1.2041,3.019
0.878000,-1.6002,1.7397,1.2375,2.668
0.878000,-1.1226,1.9264,1.2140,2.539
0.879000,-0.7796,1.9998,1.1827,2.451
0.884000,-0.5573,2.0123,1.1422,2.380
0.887000,-0.3687,2.0829,1.1075,2.388
0.893000,-0.2954,2.1417,1.0532,2.405
0.897000,-0.2135,2.2149,0.9443,2.417
0.903000,-0.1492,2.2207,0.8721,2.391
0.907000,0.0396,2.0875,0.8946,2.271
0.913000,0.1626,1.8652,0.9307,2.091
0.917000,0.2998,1.6563,0.9931,1.954
0.921000,0.3657,1.4363,1.1372,1.868
0.926000,0.4236,1.1690,1.2511,1.764
0.931000,0.4206,0.8544,1.0986,1.454
0.937000,0.4369,0.4172,0.9700,1.143
0.942000,0.3167,-0.0819,1.0647,1.114
0.967000,0.1245,-0.4564,1.0359,1.139
0.968000,0.0201,-0.6206,0.8027,1.015
0.968000,-0.0140,-0.7750,0.5508,0.951
0.968000,-0.1388,-1.0239,0.1240,1.041
0.969000,-0.3431,-1.3518,-0.4308,1.460
0.969000,-0.6408,-1.6260,-0.9931,2.010
0.976000,-0.9926,-1.7620,-1.4616,2.495
0.980000,-1.3213,-1.7378,-1.8350,2.852
0.984000,-1.5388,-1.6366,-2.3147,3.226
0.989000,-1.5877,-1.5633,-2.7194,3.516
0.994000,-1.5219,-1.5367,-3.0851,3.768
0.999000,-1.3522,-1.5401,-3.3040,3.888
1.003000,-1.2026,-1.6214,-3.4024,3.956
1.012000,-1.0981,-1.6853,-3.4399,3.985
1.014000,-0.9878,-1.7939,-3.3110,3.893
1.018000,-0.8410,-1.9557,-3.0382,3.710
1.023000,-0.5896,-2.1022,-2.7495,3.511
1.057000,-0.2923,-2.2652,-2.4820,3.373
1.057000,-0.2219,-2.3808,-2.2971,3.316
1.058000,-0.2334,-2.4263,-2.1335,3.239
1.058000,-0.3027,-2.3759,-1.9600,3.095
1.058000,-0.3275,-2.2756,-1.8311,2.939
1.058000,-0.4858,-2.0620,-1.7123,2.724
1.059000,-0.8398,-1.8649,-1.5124,2.544
1.062000,-1.0851,-1.7600,-1.4613,2.532
1.067000,-1.0369,-1.7213,-1.6108,2.575
1.072000,-0.8453,-1.7158,-1.7907,2.620
1.077000,-0.6259,-1.7720,-1.9915,2.738
1.082000,-0.3023,-1.8330,-2.1508,2.842
1.086000,0.0006,-1.8507,-2.4433,3.065
1.091000,0.1484,-1.8012,-2.7878,3.322
1.096000,0.2645,-1.6560,-3.1198,3.542
1.101000,0.4357,-1.5488,-3.4513,3.808
1.106000,0.5918,-1.5652,-3.7684,4.123
1.111000,0.2160,-2.0599,-4.3820,4.847
1.119000,-0.2294,-2.4648,-5.0631,5.636
1.120000,-0.1628,-2.1049,-5.4143,5.811
1.138000,0.2003,-1.4580,-5.4354,5.631
1.139000,0.3409,-1.2499,-5.5238,5.674
1.139000,0.4866,-1.4459,-5.6726,5.874
1.147000,0.8906,-1.7675,-5.5647,5.906
1.149000,1.3029,-2.0254,-5.3138,5.834
1.149000,1.4273,-2.1690,-5.0691,5.695
1.155000,1.2378,-2.2892,-4.7665,5.431
1.160000,0.9452,-2.4078,-4.4085,5.111
1.164000,0.6718,-2.5691,-4.1565,4.932
1.169000,0.4664,-2.6520,-3.9569,4.786
1.174000,0.2468,-2.6813,-3.8424,4.692
1.179000,0.1598,-2.7026,-3.9055,4.752
1.184000,0.2940,-2.7543,-4.0857,4.936
1.188000,0.5332,-2.7531,-4.2678,5.107
1.193000,0.6035,-2.6153,-4.5230,5.259
1.198000,0.5252,-2.4441,-4.6551,5.284
1.203000,0.4954,-2.3161,-4.7426,5.301
1.209000,0.5163,-2.3252,-4.9089,5.456
1.213000,0.5908,-2.3085,-5.0890,5.619
1.223000,0.7797,-2.2851,-5.3471,5.867
1.224000,1.0796,-2.3903,-5.5542,6.142
1.248000,1.3294,-2.5807,-5.6488,6.351
1.248000,1.3174,-2.7477,-5.6127,6.387
1.249000,1.1246,-2.7546,-5.3036,6.081
1.249000,0.8353,-2.6920,-4.9595,5.704
1.250000,0.7733,-2.7055,-4.8460,5.604
1.251000,0.7899,-2.8002,-4.8124,5.624
1.257000,0.9376,-2.9108,-4.8021,5.693
1.261000,0.9980,-2.9200,-4.9612,5.843
1.267000,0.7092,-2.8511,-5.2451,6.012
1.271000,0.3315,-2.8976,-5.4535,6.184
1.277000,0.1701,-3.1922,-5.5728,6.425
1.281000,0.3631,-3.4615,-5.4021,6.426
1.286000,0.6446,-3.5239,-5.0641,6.203
1.291000,0.9323,-3.5971,-4.4657,5.810
1.296000,1.5142,-3.8485,-3.6085,5.489
1.300000,2.3146,-4.0788,-2.4349,5.284
1.305000,2.7706,-4.1045,-1.1332,5.080
1.310000,2.9233,-4.1936,0.1338,5.114
1.315000,2.8740,-4.4898,1.3033,5.488
1.321000,2.6334,-4.9570,2.0869,5.988
1.329000,2.2907,-5.3834,2.7177,6.451
1.330000,1.7580,-5.8838,3.4422,7.040
1.334000,1.2414,-6.3636,4.0039,7.620
1.340000,0.9119,-6.7497,4.3199,8.065
1.353000,0.7191,-7.0130,4.4489,8.336
1.354000,0.5474,-7.0195,4.3912,8.298
1.355000,0.7300,-7.0408,3.9249,8.094
1.362000,1.0108,-7.1271,3.1505,7.858
1.364000,1.2089,-7.0878,2.1973,7.518
1.369000,1.4351,-7.1066,0.9166,7.308
1.374000,1.8769,-7.2652,-0.2673,7.509
1.379000,2.5138,-7.5433,-1.2888,8.055
1.383000,2.9411,-7.6723,-2.1922,8.504
1.388000,3.1924,-7.6727,-2.9178,8.808
1.393000,3.3730,-7.7243,-3.3059,9.054
1.397000,3.3287,-7.7454,-3.4509,9.109
1.403000,3.4130,-7.8205,-3.2576,9.133
1.412000,3.7856,-7.9983,-2.7622,9.270
1.413000,4.3950,-8.2055,-1.9354,9.507
1.417000,4.9219,-8.3908,-0.7260,9.755
1.433000,5.4148,-8.6835,0.8151,10.266
1.434000,6.0351,-8.9255,2.5222,11.066
1.435000,6.5433,-9.1352,4.3067,12.034
1.436000,6.8763,-9.4499,5.6468,12.980
1.443000,7.0523,-9.7625,6.2530,13.570
1.446000,7.1369,-10.0164,6.3508,13.842
1.451000,6.9153,-10.2360,6.0393,13.750
1.457000,6.5154,-10.3003,5.2728,13.280
1.461000,6.4984,-10.0116,4.1903,12.650
1.466000,6.6086,-9.4748,2.7447,11.873
1.470000,6.5905,-9.0951,1.0731,11.283
1.475000,6.5522,-8.9923,-0.2655,11.129
1.480000,6.5067,-8.9670,-0.9839,11.123
1.485000,6.6779,-9.0084,-1.1992,11.278
1.490000,6.9789,-8.9977,-0.9905,11.430
1.495000,7.3852,-8.8900,-0.4569,11.566
1.499000,7.6790,-8.7860,0.2323,11.671
1.504000,7.7902,-8.6389,1.0325,11.678
1.511000,7.6324,-8.4000,1.7362,11.482
1.523000,7.3700,-8.1900,2.4032,11.277
1.524000,7.0291,-7.9560,3.0440,11.044
1.538000,6.4824,-7.5668,3.8101,10.667
1.539000,5.9523,-7.1741,4.6631,10.423
1.541000,5.4674,-6.8182,5.2919,10.217
1.545000,4.9973,-6.4273,5.6291,9.898
1.545000,4.6880,-5.8736,5.7223,9.446
1.550000,4.4254,-5.3389,5.4244,8.804
1.553000,4.2553,-4.9942,4.9092,8.194
1.558000,4.1278,-4.6267,4.2815,7.535
1.564000,4.0238,-4.1333,3.7304,6.870
1.569000,3.9280,-3.5795,3.3443,6.279
1.572000,4.0121,-3.0628,2.9705,5.857
1.577000,4.3782,-2.6271,2.6674,5.761
1.582000,4.6433,-2.0981,2.3734,5.621
1.587000,4.8824,-1.5899,2.2866,5.621
1.592000,5.1000,-1.1119,2.2364,5.679
1.597000,5.3385,-0.7459,2.2183,5.829
1.602000,5.5549,-0.5319,2.2088,6.002
1.607000,5.5090,-0.2712,2.2472,5.956
1.612000,5.3207,0.0612,2.3072,5.800
1.617000,5.1838,0.2911,2.4387,5.736
1.622000,4.9906,0.4526,2.6538,5.670
1.628000,4.7083,0.5971,2.8553,5.539
1.637000,4.3937,0.7863,3.1397,5.457
1.638000,4.1387,1.0770,3.3902,5.457
1.664000,4.1156,1.2982,3.6214,5.634
1.664000,4.3321,1.3346,3.8457,5.945
1.664000,4.6742,1.4314,4.0160,6.327
1.665000,4.7407,1.6151,4.0549,6.444
1.665000,4.6608,1.7946,4.1540,6.496
1.666000,5.1446,2.3621,4.1326,7.009
1.670000,6.0555,2.8252,4.0502,7.814
1.675000,6.6501,3.0836,3.8691,8.289
1.679000,7.0811,3.2945,3.7470,8.662
1.685000,7.4514,3.6679,3.7196,9.100
1.689000,7.6473,4.1375,3.8399,9.505
1.694000,7.6127,4.6565,3.9493,9.759
1.699000,7.6762,5.0372,4.3227,10.148
1.705000,7.7333,5.3674,4.8361,10.583
1.715000,7.8640,5.5345,5.1618,10.914
1.716000,8.8073,5.2543,5.1837,11.491
1.718000,9.4478,5.0146,5.2766,11.927
1.725000,9.6323,5.1469,5.4590,12.210
1.741000,9.6050,5.5479,5.7381,12.488
1.742000,9.5799,5.8532,5.9957,12.727
1.744000,9.6455,6.0612,6.2393,12.989
1.744000,9.7850,6.1031,6.4566,13.217
1.751000,9.7441,6.0800,6.6149,13.254
1.753000,9.6072,6.1396,6.7688,13.259
1.757000,9.5406,6.2889,6.8624,13.329
1.763000,9.5177,6.5151,6.9787,13.481
1.766000,9.7834,6.6190,7.3801,13.928
1.771000,10.1526,6.6264,7.5904,14.304
1.777000,10.5311,6.5183,7.9163,14.699
1.781000,10.7788,6.3866,8.5451,15.165
1.786000,10.9657,6.3829,9.3220,15.744
1.792000,11.2111,6.5478,10.2573,16.546
1.797000,11.5686,6.7998,11.1712,17.460
1.801000,11.9991,7.0000,12.0217,18.371
1.806000,12.5324,7.2271,12.7284,19.269
1.810000,13.1263,7.6023,13.4020,20.241
1.815000,13.5810,7.8881,14.0861,21.097
1.820000,13.7981,8.0681,14.5631,21.623
1.826000,13.7466,8.0975,14.8672,21.808
1.830000,13.5419,7.9574,15.1678,21.835
1.835000,13.2688,7.7083,15.2546,21.637
1.840000,12.7555,7.3639,15.2381,21.193
1.848000,12.0809,7.0507,15.0988,20.582
1.859000,11.3957,6.8683,15.0108,20.059
1.859000,10.7490,6.7981,14.9073,19.596
1.872000,10.4632,6.6883,14.5300,19.114
1.873000,10.5351,6.4781,14.1259,18.775
1.874000,11.2117,6.9781,13.7894,19.093
1.876000,11.6679,6.5923,13.4627,18.996
1.879000,12.2860,4.5942,12.1813,17.901
1.883000,12.1573,3.1548,11.4615,17.004
1.888000,12.6352,2.9149,10.8262,16.892
1.893000,12.8985,3.1214,9.9840,16.607
1.899000,12.8578,2.8118,8.9503,15.917
1.904000,12.9675,2.1779,7.7229,15.249
1.908000,13.1826,1.5786,6.8869,14.957
1.914000,13.2092,0.6170,6.3346,14.663
1.919000,12.9380,-0.6014,6.2326,14.374
1.923000,12.3744,-1.7431,6.6111,14.138
1.932000,11.8479,-2.7442,6.9803,14.022
1.937000,11.5155,-3.7153,7.3133,14.138
1.937000,11.4992,-4.7254,7.4587,14.498
1.951000,11.3965,-5.6054,7.5282,14.764
1.952000,11.3987,-6.3658,7.4837,15.049
1.952000,11.4073,-6.9654,7.4303,15.292
1.957000,11.2800,-7.3890,7.2489,15.310
1.961000,11.1212,-7.7616,6.9718,15.249
1.968000,10.8290,-8.1227,6.6456,15.080
1.971000,10.5252,-8.3617,6.2089,14.807
1.976000,10.1452,-8.5315,5.7115,14.434
1.981000,9.7488,-8.6359,5.1802,14.016
1.986000,9.5446,-8.6724,4.7022,13.727
1.990000,9.3909,-8.6856,4.1600,13.451
1.995000,8.9871,-8.6427,3.4719,12.943
2.000000,8.3771,-8.6883,3.0134,12.440
2.005000,7.6815,-8.7565,2.7891,11.978
2.014000,6.8962,-8.9283,2.4974,11.555
2.014000,6.0789,-9.1441,2.2325,11.205
2.019000,5.3589,-9.3493,1.9333,10.948
2.024000,4.8053,-9.5222,1.5663,10.780
2.037000,4.4076,-9.6163,1.1036,10.636
2.037000,4.1766,-9.6906,0.7270,10.577
2.039000,4.0375,-9.7744,0.1530,10.577
2.044000,3.8614,-9.8269,-0.6085,10.576
2.048000,3.5864,-9.9072,-1.2391,10.609
2.053000,3.2274,-10.0210,-1.7811,10.677
2.060000,2.7870,-10.1268,-2.3354,10.760
2.063000,2.3928,-10.2325,-2.7507,10.863
2.068000,1.9171,-10.3103,-2.8944,10.879
2.073000,1.4414,-10.4019,-3.0396,10.932
2.078000,1.0634,-10.4446,-3.1293,10.955
2.084000,0.7448,-10.4834,-3.0324,10.939
2.088000,0.5121,-10.5724,-2.9123,10.978
2.093000,0.2441,-10.6466,-2.8627,11.027
2.098000,-0.1357,-10.7573,-2.9482,11.155
2.102000,-0.5848,-10.8390,-2.9817,11.257
2.107000,-1.0005,-10.8658,-3.0926,11.342
2.112000,-1.2941,-10.8987,-3.2510,11.447
2.117000,-1.4727,-10.9431,-3.3192,11.530
2.121000,-1.4393,-10.9036,-3.4284,11.520
2.128000,-1.0313,-10.7800,-3.5408,11.393
2.132000,-0.4982,-10.6815,-3.8070,11.351
2.136000,-0.1729,-10.5387,-4.1735,11.336
2.141000,-0.0301,-10.4453,-4.5100,11.377
2.152000,0.0475,-10.3488,-4.8115,11.413
2.153000,0.0357,-10.3071,-5.0465,11.476
2.156000,-0.0117,-10.2321,-5.2694,11.509
2.162000,-0.1647,-10.1873,-5.4982,11.577
2.165000,-0.4109,-10.1248,-5.5948,11.575
2.172000,-0.5683,-10.0290,-5.6123,11.507
2.175000,-0.6378,-10.0058,-5.5517,11.461
2.180000,-0.6095,-10.0039,-5.3657,11.368
2.185000,-0.5437,-10.0024,-5.2501,11.310
2.189000,-0.4536,-9.9074,-5.2150,11.205
2.195000,-0.3848,-9.8609,-5.3379,11.220
2.199000,-0.3444,-9.8015,-5.6111,11.299
2.204000,-0.3775,-9.7425,-5.8178,11.354
2.209000,-0.4469,-9.7211,-5.9220,11.392
2.214000,-0.4607,-9.7321,-5.9779,11.431
2.218000,-0.4509,-9.7038,-6.0801,11.460
2.223000,-0.3253,-9.6247,-6.1413,11.422
2.229000,-0.2867,-9.4638,-6.1265,11.277
2.233000,-0.3152,-9.2841,-6.1217,11.125
2.238000,-0.3309,-9.1400,-6.1075,10.998
2.255000,-0.1946,-9.0429,-6.1642,10.946
2.256000,0.0640,-8.8170,-6.3764,10.881
2.256000,0.2202,-8.5040,-6.6264,10.783
2.258000,0.1752,-8.2105,-6.8954,10.723
2.262000,0.0136,-8.0227,-7.1336,10.736
2.267000,-0.1648,-7.8944,-7.3847,10.811
2.272000,-0.3576,-7.7864,-7.6521,10.923
2.277000,-0.5523,-7.6624,-7.7361,10.903
2.282000,-0.8669,-7.5379,-7.6929,10.805
2.287000,-1.2514,-7.4274,-7.5391,10.657
2.291000,-1.5180,-7.3331,-7.3322,10.480
2.297000,-1.6695,-7.2720,-7.0072,10.236
2.301000,-1.7809,-7.2012,-6.4898,9.856
2.308000,-1.8055,-6.9690,-5.9691,9.352
2.312000,-1.7587,-6.6430,-5.6174,8.876
2.322000,-1.7538,-6.3746,-5.4733,8.583
2.323000,-1.8185,-6.1971,-5.5011,8.484
2.341000,-1.9235,-6.0599,-5.6247,8.489
2.342000,-2.0459,-5.8905,-5.7625,8.491
2.342000,-2.1067,-5.7675,-5.7487,8.411
2.342000,-2.1061,-5.6787,-5.6873,8.308
2.349000,-1.8937,-5.5987,-5.6665,8.188
2.350000,-1.6933,-5.5596,-5.6921,8.135
2.356000,-1.4222,-5.5600,-5.7145,8.099
2.360000,-1.0721,-5.5885,-5.6778,8.039
2.366000,-0.7039,-5.7160,-5.6443,8.064
2.370000,-0.2592,-5.9022,-5.6704,8.189
2.375000,0.1735,-5.9968,-5.7220,8.291
2.379000,0.3892,-5.9853,-5.8305,8.365
2.384000,0.4571,-5.9781,-5.7815,8.329
2.389000,0.3970,-5.9124,-5.4130,8.026
2.394000,0.3481,-5.8315,-5.0574,7.727
2.399000,0.3166,-5.8570,-4.7799,7.567
2.403000,0.3540,-6.1217,-4.6102,7.672
2.408000,0.3174,-6.4599,-4.4926,7.875
2.413000,0.2075,-6.6502,-4.4428,8.000
2.418000,0.1194,-6.7463,-4.4819,8.100
2.422000,0.0187,-6.8566,-4.4972,8.200
2.428000,-0.0109,-7.0096,-4.5192,8.340
2.433000,0.1353,-7.2713,-4.5624,8.585
2.437000,0.3645,-7.5101,-4.6341,8.832
2.453000,0.6095,-7.6826,-4.6890,9.021
2.454000,0.8572,-7.7833,-4.6475,9.106
2.454000,1.0920,-7.8890,-4.5539,9.174
2.458000,1.1501,-7.9838,-4.4442,9.210
2.462000,1.0675,-7.9711,-4.4180,9.176
2.467000,0.9392,-7.9872,-4.4503,9.191
2.471000,0.7501,-8.0966,-4.5191,9.303
2.476000,0.6963,-8.2800,-4.4712,9.436
2.481000,0.8170,-8.4780,-4.2517,9.519
2.486000,1.1416,-8.6311,-3.7939,9.497
2.490000,1.7266,-8.7020,-3.1109,9.401
2.498000,2.2612,-8.5535,-2.3282,9.148
2.501000,2.5351,-8.2995,-1.7638,8.855
2.506000,2.6603,-8.1168,-1.4375,8.662
2.512000,2.6702,-8.0399,-1.2569,8.564
2.518000,2.4752,-7.9758,-1.1756,8.433
2.520000,2.1159,-7.9819,-1.2420,8.350
2.551000,1.7013,-7.9954,-1.2793,8.274
2.551000,1.3899,-7.9766,-1.2280,8.189
2.552000,1.0526,-7.9277,-1.1142,8.075
2.552000,0.6511,-7.8661,-1.0205,7.959
2.553000,0.2168,-7.7746,-0.8742,7.827
2.553000,-0.2276,-7.6179,-0.7226,7.656
2.556000,-0.5212,-7.5293,-0.6193,7.573
2.560000,-0.6445,-7.5122,-0.6024,7.564
2.566000,-0.4621,-7.4670,-0.4861,7.497
2.570000,-0.0705,-7.2837,-0.3069,7.291
2.573000,0.3188,-6.9925,-0.1413,7.001
2.578000,1.0187,-6.8447,0.0778,6.921
2.583000,1.9264,-6.7795,0.3421,7.056
2.589000,2.6260,-6.6140,0.6742,7.148
2.593000,2.9289,-6.2691,1.0095,6.993
2.598000,2.9553,-5.8908,1.2450,6.707
2.602000,2.8053,-5.5877,1.4101,6.409
2.607000,2.6126,-5.3544,1.5483,6.156
2.613000,2.3957,-5.2010,1.6376,5.956
