time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.915000,1.8756,-6.1110,-3.2879,7.188
0.919000,3.0484,-5.8988,-2.8900,7.242
0.924000,4.1428,-5.6289,-2.2284,7.336
0.929000,4.7393,-5.3293,-1.5711,7.303
0.934000,4.8559,-5.0223,-1.0135,7.059
0.939000,4.7678,-4.8105,-0.4339,6.787
0.944000,4.5674,-4.7131,0.1680,6.565
0.949000,4.2529,-4.6789,0.7373,6.366
0.954000,3.8762,-4.5405,1.2699,6.104
0.959000,3.4942,-4.3380,1.7269,5.832
0.964000,3.1901,-4.1409,2.1284,5.644
0.996000,3.0363,-3.9337,2.3798,5.510
0.996000,3.0140,-3.8414,2.5308,5.500
0.997000,3.2050,-3.8368,2.4384,5.562
0.997000,3.5528,-3.8882,2.2239,5.717
0.998000,3.9936,-3.8173,1.9735,5.866
0.998000,4.5475,-3.5455,1.7400,6.023
0.999000,5.2123,-3.1797,1.6175,6.316
1.005000,6.0858,-2.7602,1.6294,6.878
1.008000,6.9758,-2.3060,1.8220,7.570
1.013000,7.7195,-1.8854,2.1802,8.240
1.016000,8.1778,-1.4432,2.5153,8.677
1.022000,8.4031,-1.0107,2.8578,8.933
1.026000,8.3786,-0.5693,3.2035,8.988
1.031000,8.2356,-0.1762,3.5510,8.970
1.036000,7.9789,0.1285,3.8002,8.839
1.041000,7.6994,0.3305,4.0499,8.706
1.045000,7.5047,0.4671,4.2098,8.618
1.050000,7.2993,0.6433,4.3249,8.509
1.055000,7.0141,0.9431,4.3850,8.326
1.062000,6.7188,1.3100,4.3453,8.108
1.065000,6.5692,1.7145,4.2858,8.029
1.107000,6.5811,2.0502,4.2565,8.101
1.108000,6.6829,2.2561,4.2002,8.209
1.109000,7.0413,2.3444,4.0765,8.467
1.109000,7.6534,2.4895,4.0076,8.991
1.110000,8.3439,2.7652,4.1153,9.706
1.110000,8.9634,3.2085,4.3573,10.470
1.110000,9.5186,3.7279,4.6361,11.225
1.111000,9.8918,4.2958,4.8855,11.839
1.111000,10.1422,4.7657,4.9937,12.268
1.115000,10.3704,5.1572,5.0935,12.652
1.119000,10.5561,5.5188,5.0991,12.957
1.124000,10.5919,5.8731,5.0670,13.128
1.128000,10.4206,6.2342,4.9811,13.125
1.134000,10.1548,6.5886,4.8733,13.049
1.138000,9.8213,6.9273,4.7683,12.930
1.143000,9.5474,7.1898,4.5662,12.794
1.147000,9.3421,7.3972,4.3859,12.698
1.153000,9.2009,7.4983,4.2513,12.608
1.161000,9.2409,7.4434,4.0617,12.542
1.166000,9.4022,7.1711,3.8933,12.449
1.179000,9.6107,6.9333,3.8533,12.461
1.180000,9.9114,6.7628,4.0174,12.653
1.180000,10.3703,6.8116,4.4083,13.167
1.182000,10.8218,7.1194,4.9200,13.857
1.186000,11.0073,7.6799,5.4367,14.481
1.192000,10.9862,8.3200,5.8811,14.984
1.196000,10.9492,8.8093,6.2526,15.381
1.201000,10.9581,9.1148,6.5110,15.670
1.206000,11.0224,9.2199,6.6729,15.844
1.211000,11.1416,9.3230,6.7886,16.036
1.216000,11.2529,9.5213,6.8248,16.244
1.220000,11.3343,9.6918,6.7908,16.386
1.225000,11.3610,9.7211,6.6439,16.362
1.230000,11.2303,9.5659,6.4088,16.084
1.235000,11.0907,9.2216,6.1223,15.669
1.240000,10.8878,8.7343,5.7611,15.100
1.244000,10.5835,8.1976,5.4206,14.443
1.250000,10.2483,7.6313,5.1724,13.785
1.255000,9.9660,6.9640,5.0261,13.156
1.264000,9.6800,6.2705,4.9459,12.549
1.266000,9.3884,5.4057,4.8795,11.882
1.291000,9.0462,4.4941,4.7861,11.178
1.292000,8.6620,3.6642,4.6902,10.510
1.293000,8.2506,2.9210,4.5989,9.887
1.293000,7.7791,2.3128,4.5245,9.292
1.294000,7.2914,1.7660,4.4571,8.726
1.294000,6.7732,1.3164,4.3801,8.173
1.298000,6.2711,0.8773,4.2704,7.638
1.304000,5.8232,0.5583,4.1949,7.199
1.309000,5.4273,0.2545,4.1369,6.829
1.313000,5.1502,0.0230,4.0872,6.575
1.318000,4.8578,-0.1749,4.0674,6.338
1.323000,4.5593,-0.3287,4.0153,6.084
1.327000,4.1645,-0.5210,3.8753,5.712
1.332000,3.7449,-0.7191,3.6858,5.303
1.338000,3.3439,-0.9371,3.4665,4.907
1.342000,2.9567,-1.1913,3.2132,4.526
1.347000,2.5522,-1.5060,2.9333,4.170
1.354000,2.0046,-1.7238,2.7232,3.795
1.359000,1.5313,-1.8619,2.5276,3.493
1.362000,1.1037,-2.0249,2.3491,3.292
1.367000,0.6979,-2.1477,2.2143,3.163
1.385000,0.3927,-2.3001,2.0730,3.121
1.386000,0.1308,-2.4776,1.9093,3.131
1.386000,-0.1311,-2.6211,1.7734,3.167
1.386000,-0.3381,-2.7092,1.6246,3.177
1.391000,-0.5286,-2.8136,1.4656,3.216
1.396000,-0.7075,-2.9184,1.3034,3.274
1.401000,-0.8556,-3.0482,1.1142,3.356
1.405000,-0.9922,-3.1414,0.9808,3.437
1.411000,-1.0576,-3.2079,0.8482,3.483
1.415000,-1.0161,-3.2981,0.7474,3.531
1.420000,-0.9804,-3.4086,0.7283,3.621
1.425000,-1.0100,-3.5118,0.6830,3.717
1.429000,-1.1405,-3.6540,0.6538,3.883
1.434000,-1.2500,-3.8474,0.5680,4.085
1.440000,-1.4052,-4.1082,0.5509,4.377
1.444000,-1.6701,-4.4190,0.6128,4.764
1.449000,-2.0376,-4.6458,0.7290,5.125
1.455000,-2.3925,-4.6881,0.8295,5.328
1.459000,-2.6563,-4.6884,0.9218,5.467
1.463000,-2.8125,-4.7735,0.9302,5.618
1.483000,-2.9499,-4.8962,0.8320,5.776
1.484000,-3.0162,-5.0831,0.5708,5.938
1.484000,-2.9973,-5.2060,0.2411,6.012
1.484000,-3.0012,-5.2779,-0.1083,6.073
1.493000,-2.9850,-5.2997,-0.5237,6.105
1.494000,-2.9060,-5.3505,-0.9132,6.157
1.497000,-2.8382,-5.4816,-1.2977,6.308
1.502000,-2.7772,-5.6057,-1.6146,6.461
1.508000,-2.6990,-5.7024,-1.9046,6.590
1.512000,-2.6275,-5.7623,-2.1440,6.686
1.517000,-2.5888,-5.7906,-2.3190,6.754
1.522000,-2.6210,-5.8049,-2.4187,6.813
1.526000,-2.7047,-5.8781,-2.4587,6.922
1.531000,-2.8613,-5.9248,-2.4088,7.007
1.536000,-3.0739,-6.0279,-2.2843,7.142
1.542000,-3.2900,-6.1887,-2.2005,7.346
1.546000,-3.5147,-6.3774,-2.1321,7.587
1.551000,-3.7837,-6.5075,-2.0109,7.792
1.557000,-4.0354,-6.5891,-1.8624,7.948
1.567000,-4.2842,-6.5531,-1.7419,8.021
1.567000,-4.3583,-6.5498,-1.6710,8.043
1.594000,-4.4492,-6.5412,-1.6447,8.080
1.595000,-4.5163,-6.5042,-1.6583,8.090
1.596000,-4.5240,-6.4881,-1.7451,8.100
1.596000,-4.4270,-6.4912,-1.8516,8.072
1.597000,-4.2304,-6.5499,-2.0077,8.052
1.598000,-4.0610,-6.6502,-2.1906,8.094
1.600000,-3.9950,-6.7335,-2.3736,8.181
1.605000,-3.9630,-6.7613,-2.5154,8.231
1.610000,-3.9793,-6.7321,-2.6202,8.248
1.615000,-4.0247,-6.6868,-2.6966,8.257
1.619000,-4.0038,-6.5634,-2.7606,8.169
1.624000,-4.1603,-6.6917,-2.8500,8.379
1.628000,-4.3865,-6.9160,-2.7549,8.641
1.633000,-4.5491,-7.1938,-2.7362,8.940
1.638000,-4.7609,-7.3064,-2.7081,9.131
1.643000,-4.9552,-7.3412,-2.6274,9.238
1.648000,-5.1418,-7.3737,-2.5213,9.336
1.667000,-5.3139,-7.4562,-2.5190,9.496
1.668000,-5.4620,-7.5233,-2.4894,9.624
1.669000,-5.5337,-7.5101,-2.4570,9.647
1.669000,-5.4267,-7.4450,-2.4510,9.533
1.689000,-5.2079,-7.4689,-2.5072,9.444
1.690000,-4.8011,-7.6607,-2.6203,9.413
1.690000,-4.1537,-8.0352,-2.8729,9.491
1.691000,-3.5262,-8.4303,-3.1946,9.680
1.692000,-2.9112,-8.7419,-3.5010,9.857
1.697000,-2.4324,-8.9569,-3.7628,10.015
1.701000,-2.1228,-9.0829,-4.0256,10.159
1.707000,-1.9411,-9.0875,-4.2011,10.198
1.711000,-1.8512,-8.9947,-4.2661,10.126
1.716000,-1.8147,-8.8714,-4.1757,9.971
1.722000,-1.7786,-8.8130,-3.9543,9.822
1.726000,-1.7122,-8.8780,-3.5909,9.729
1.730000,-1.6461,-9.0165,-3.1220,9.683
1.736000,-1.5302,-9.1296,-2.6217,9.621
1.740000,-1.3813,-9.2049,-2.0633,9.534
1.746000,-1.1613,-9.2533,-1.5083,9.447
1.751000,-0.7766,-9.4120,-1.0302,9.500
1.757000,-0.2491,-9.6413,-0.5877,9.662
1.761000,0.3452,-9.9167,-0.2783,9.927
1.765000,0.9274,-10.1329,-0.0393,10.175
1.790000,1.4264,-10.2550,0.0871,10.354
1.791000,1.8496,-10.2148,0.1876,10.383
1.791000,2.0971,-10.0292,0.3312,10.251
1.792000,2.2460,-9.8011,0.4919,10.067
1.793000,2.3489,-9.5328,0.6777,9.841
1.794000,2.4633,-9.2317,0.8224,9.590
1.799000,2.6371,-8.8958,0.9597,9.328
1.804000,2.8057,-8.5725,1.1020,9.087
1.809000,2.9716,-8.2375,1.2535,8.846
1.814000,3.0874,-7.8976,1.3468,8.586
1.818000,3.2677,-7.5889,1.4597,8.390
1.824000,3.3742,-7.2974,1.5643,8.190
1.828000,3.2877,-6.9290,1.6467,7.844
1.833000,3.0945,-6.4865,1.7098,7.387
1.838000,2.8833,-6.0095,1.8269,6.911
1.842000,2.6802,-5.5434,1.8899,6.441
1.847000,2.4639,-5.1478,1.9366,6.027
1.852000,2.2462,-4.8417,1.9266,5.674
1.857000,2.0990,-4.5115,1.8769,5.318
1.862000,1.9860,-4.1852,1.7835,4.964
1.867000,1.8762,-3.8116,1.7022,4.577
1.898000,1.7336,-3.3693,1.6534,4.134
1.899000,1.6060,-2.9109,1.5689,3.676
1.899000,1.5247,-2.4330,1.4496,3.216
1.899000,1.5633,-1.9256,1.3175,2.808
1.900000,1.7049,-1.4547,1.1968,2.541
1.900000,1.9089,-1.0467,1.0400,2.413
1.902000,2.0604,-0.6948,0.8159,2.322
1.905000,2.1595,-0.2266,0.6004,2.253
1.911000,2.2725,0.1954,0.4669,2.328
1.916000,2.4760,0.5289,0.4141,2.566
1.920000,2.7003,0.8377,0.3609,2.850
1.925000,2.9877,1.0808,0.3320,3.195
1.930000,3.2189,1.3157,0.3319,3.493
1.934000,3.4857,1.4373,0.2888,3.781
1.940000,3.5417,1.5249,0.2327,3.863
1.945000,3.3820,1.7955,0.2071,3.835
1.949000,3.1072,2.2229,0.1695,3.824
1.955000,2.7916,2.6643,0.0438,3.859
1.967000,2.5484,3.0401,-0.1241,3.969
1.968000,2.4298,3.2090,-0.1084,4.027
1.969000,2.3861,3.3397,0.0156,4.104
1.984000,2.4245,3.5593,0.0352,4.307
1.985000,2.5758,3.7265,-0.0089,4.530
1.985000,2.7612,3.8392,0.0706,4.730
1.990000,2.9269,3.9818,0.3273,4.953
1.993000,3.0395,4.1930,0.4803,5.201
1.998000,3.0275,4.4131,0.4872,5.374
2.003000,2.9604,4.6184,0.5724,5.516
2.008000,2.8531,4.8479,0.7645,5.677
2.013000,2.7311,5.0458,0.9160,5.810
2.017000,2.6047,5.2321,1.0469,5.938
2.022000,2.5148,5.4097,1.1986,6.085
2.027000,2.4713,5.5506,1.3979,6.235
2.031000,2.4654,5.7129,1.5499,6.412
2.037000,2.6378,5.8510,1.6495,6.627
2.041000,2.9307,5.9741,1.6677,6.860
2.046000,3.2650,6.1705,1.6354,7.170
2.051000,3.6711,6.4895,1.6261,7.631
2.061000,4.1859,6.9655,1.6389,8.290
2.061000,4.8326,7.1918,1.6679,8.824
2.066000,5.4802,7.1692,1.8471,9.211
2.073000,6.0829,7.0676,2.1752,9.575
2.075000,6.5944,7.0633,2.4269,9.963
2.081000,6.9834,7.0769,2.4858,10.248
2.085000,7.2381,7.0207,2.4440,10.376
2.090000,7.4250,6.8990,2.4612,10.430
2.095000,7.5517,6.8821,2.5077,10.520
2.100000,7.6353,6.9749,2.5149,10.643
2.105000,7.6142,7.1542,2.4637,10.734
2.111000,7.6089,7.3250,2.3516,10.820
2.115000,7.7054,7.3059,2.1925,10.842
2.119000,7.8706,7.1144,1.9460,10.786
2.125000,8.0781,6.9038,1.8037,10.778
2.129000,8.3852,6.7146,1.7394,10.882
2.134000,8.6389,6.4799,1.7292,10.937
2.139000,8.8436,6.2595,1.7748,10.979
2.144000,9.0094,6.0676,1.9147,11.030
2.149000,9.1194,6.0288,2.1204,11.136
2.154000,9.1644,6.1021,2.3587,11.260
2.158000,9.1373,6.1966,2.5794,11.338
2.163000,9.1119,6.2618,2.7342,11.389
2.168000,9.1169,6.3192,2.6726,11.410
2.174000,9.0852,6.3592,2.6077,11.392
2.178000,9.1913,6.3435,2.6919,11.488
2.183000,9.4704,6.0901,2.8532,11.615
2.188000,9.7766,5.5207,3.0170,11.626
2.193000,10.0871,4.6867,3.2238,11.581
2.197000,10.3644,3.8212,3.5092,11.590
2.202000,10.6473,3.3045,4.0003,11.844
2.207000,10.8529,3.2633,4.5877,12.226
2.212000,11.1102,3.5416,5.0330,12.701
2.216000,11.5073,3.9163,5.2789,13.252
2.222000,11.9800,4.2134,5.3128,13.766
2.226000,12.3872,4.3540,5.1079,14.089
2.231000,12.5905,4.3570,4.7122,14.132
2.236000,12.4979,4.1847,4.1120,13.806
2.241000,12.0606,3.7926,3.3649,13.083
2.246000,11.4564,3.2646,2.8148,12.240
2.250000,10.8130,2.6993,2.5426,11.431
2.255000,10.0884,2.1642,2.3324,10.578
2.260000,9.4900,1.5198,2.2646,9.874
2.265000,9.1661,0.7236,2.2737,9.472
2.275000,9.0632,-0.2109,2.4191,9.383
2.275000,9.1068,-1.2002,2.6297,9.555
2.280000,9.0892,-2.1107,2.8208,9.748
2.286000,9.0325,-2.9663,2.9147,9.944
2.291000,8.8984,-3.7746,2.8955,10.090
2.294000,8.6507,-4.4452,2.7925,10.119
2.299000,8.1747,-4.9355,2.6807,9.918
2.304000,7.5336,-5.1399,2.5846,9.479
2.309000,6.8907,-5.2513,2.4662,9.008
2.314000,6.3488,-5.2962,2.2991,8.582
2.319000,5.8873,-5.2488,2.0626,8.153
2.324000,5.4112,-5.1222,1.7290,7.649
2.328000,5.1612,-5.0489,1.2955,7.335
2.333000,5.0102,-5.1436,0.7909,7.224
2.338000,4.8380,-5.2164,0.1312,7.116
2.343000,4.5376,-5.2708,-0.4323,6.968
2.347000,4.1611,-5.3270,-0.9122,6.821
2.352000,3.7710,-5.4020,-1.1992,6.696
2.357000,3.2357,-5.4907,-1.3246,6.509
2.362000,2.6132,-5.4755,-1.2338,6.191
2.371000,1.9319,-5.3906,-1.0132,5.815
2.374000,1.1714,-5.3334,-0.6678,5.501
2.377000,0.5754,-5.3470,-0.3264,5.388
2.382000,-0.0545,-5.4063,-0.1037,5.408
2.387000,-0.6369,-5.4598,0.1215,5.498
2.391000,-1.1912,-5.4861,0.3082,5.622
2.397000,-1.6263,-5.4875,0.4824,5.744
2.401000,-1.9595,-5.4910,0.6580,5.867
2.406000,-2.1482,-5.5134,0.7036,5.959
2.411000,-2.1356,-5.4216,0.6073,5.859
2.416000,-2.1016,-5.2656,0.4231,5.685
2.421000,-2.1014,-5.0618,0.2453,5.486
2.425000,-2.0873,-5.0099,0.0866,5.428
2.431000,-2.0977,-4.9748,0.0340,5.399
2.436000,-2.0610,-5.0532,-0.0059,5.457
2.442000,-2.1206,-5.0769,-0.0709,5.502
2.445000,-2.1209,-5.2241,-0.2031,5.642
2.450000,-2.2698,-5.3741,-0.2412,5.839
2.456000,-2.5861,-5.5149,-0.2250,6.095
2.469000,-3.0217,-5.5886,-0.0691,6.354
2.469000,-3.6218,-5.6733,0.0589,6.731
2.469000,-4.1998,-5.8686,0.0925,7.217
2.492000,-4.6220,-6.1064,0.1610,7.660
2.493000,-4.9654,-6.2097,0.2081,7.954
2.493000,-5.2257,-6.3310,0.2680,8.213
2.494000,-5.4436,-6.4553,0.3151,8.450
2.494000,-5.6029,-6.4924,0.3260,8.582
2.502000,-5.7372,-6.5790,0.2718,8.733
2.504000,-5.8205,-6.6922,0.0112,8.869
2.508000,-6.0034,-6.6912,-0.2824,8.994
2.515000,-6.0086,-6.6861,-0.5532,9.006
2.519000,-5.8481,-6.7111,-0.8551,8.943
2.523000,-5.5749,-6.8202,-1.2669,8.899
2.527000,-5.2366,-6.9145,-1.7840,8.855
2.532000,-5.0770,-6.8997,-2.2225,8.850
2.538000,-5.1340,-6.8266,-2.4858,8.896
2.542000,-5.3235,-6.7630,-2.7409,9.033
2.547000,-5.4977,-6.8052,-2.9445,9.231
2.552000,-5.7975,-6.9104,-3.0171,9.511
2.557000,-6.1010,-6.9920,-3.0677,9.773
2.562000,-6.3750,-7.0756,-3.0162,9.990
2.566000,-6.5793,-7.1534,-2.8861,10.138
2.579000,-6.7043,-7.2590,-2.7465,10.256
2.580000,-6.8725,-7.3623,-2.6527,10.415
2.581000,-7.1292,-7.4158,-2.5477,10.598
2.586000,-7.1805,-7.5650,-2.4084,10.705
2.611000,-7.1512,-7.8286,-2.3142,10.853
2.612000,-7.2780,-8.1207,-2.2249,11.129
2.613000,-7.3913,-8.2179,-2.0723,11.245
2.613000,-7.4772,-8.2585,-1.9089,11.303
2.614000,-7.7603,-8.0994,-1.6313,11.335
2.618000,-7.7867,-7.9457,-1.5111,11.227
2.621000,-7.6019,-7.9365,-1.4785,11.089
2.625000,-7.4549,-8.0236,-1.5378,11.060
2.630000,-7.3576,-8.1191,-1.6863,11.086
2.635000,-7.1879,-8.1323,-1.8117,11.004
